DateID,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
200910,135.72,257.22,256.09,12404.55,14863.63,9995.33
200911,126.19,250.50,269.53,18897.96,10146.63,8814.42
200912,123.48,240.45,282.42,17029.51,12391.37,10079.66
201001,137.67,243.61,254.26,16427.23,13940.66,10387.75
201002,135.45,235.54,262.88,14103.31,13102.68,9548.34
201003,124.36,240.25,273.77,12364.31,14724.52,8977.23
201004,139.22,247.68,280.35,13761.58,14475.22,10526.88
201005,130.82,258.76,278.92,10905.17,16527.41,8310.66
201006,111.50,234.37,235.81,10247.88,14974.10,6129.72
201007,119.24,224.01,225.51,10538.94,12882.68,7937.95
201008,135.32,232.47,236.50,12842.29,14372.06,7993.18
201009,129.74,238.43,225.43,13444.47,12629.50,8751.67
201010,150.75,243.54,242.52,13371.78,13686.56,11578.15
201011,159.87,278.75,271.27,15139.85,15621.31,9595.65
201012,144.93,254.59,265.27,14536.79,14095.04,8561.52
201101,150.71,256.70,279.72,15341.00,15012.52,9796.24
201102,151.49,281.50,323.21,16458.90,14839.26,10956.03
201103,160.64,287.41,312.83,16632.78,15476.46,11557.84
201104,162.81,293.69,290.96,14048.24,16273.15,11859.02
201105,179.64,324.19,316.03,15956.30,16686.52,13403.14
201106,163.21,356.20,302.92,16217.85,17247.56,10684.08
201107,161.77,329.51,309.15,13442.25,18773.54,10858.18
201108,157.82,322.12,280.36,14353.31,16452.32,11376.84
201109,145.55,268.50,250.23,12489.55,14650.22,10904.31
201110,142.56,214.06,204.64,10416.47,12316.62,11609.39
201111,167.54,240.34,212.66,12151.21,12764.55,15011.30
201112,149.03,251.49,209.69,10105.92,13952.95,14239.06
201201,166.26,234.85,173.55,8623.87,13178.01,16323.98
201202,166.75,246.91,201.98,10727.87,12435.66,16514.96
201203,176.85,269.85,219.10,12091.69,13118.56,17107.82
201204,168.42,271.12,228.66,10820.43,13908.85,17295.71
201205,164.68,259.56,228.58,10155.78,14180.11,15618.67
201206,145.28,222.96,208.93,8514.39,12441.32,14122.93
201207,153.17,223.67,221.00,10519.12,12787.43,14796.50
201208,155.10,240.85,234.93,10264.05,13776.17,14563.60
201209,155.15,274.43,273.04,10020.67,16306.55,13117.81
201210,158.85,316.05,306.17,9431.97,18780.30,11314.36
201211,163.52,304.39,283.31,11591.39,18478.42,10638.73
201212,155.55,330.60,285.40,14901.59,16157.02,12412.48
201301,160.29,335.92,331.59,15017.52,15834.86,14409.68
201302,175.84,357.76,347.70,15797.47,17414.78,14569.56
201303,172.11,341.13,335.18,14812.44,16235.94,15184.21
201304,160.62,349.38,356.37,15709.25,16076.91,14726.90
201305,169.74,388.45,354.24,14323.39,18274.30,15594.74
201306,173.10,396.15,376.06,15687.18,17621.27,14550.28
201307,149.27,380.05,353.31,15987.66,16019.57,12955.41
201308,167.88,353.46,364.17,18160.87,18617.94,11831.33
201309,173.37,356.40,379.47,18729.30,16963.58,11811.14
201310,176.93,391.85,375.18,19818.47,19316.84,10722.32
201311,186.40,396.56,395.39,17866.04,21733.54,12175.04
201312,187.00,381.62,391.58,19624.92,21124.85,11580.62
201401,195.14,394.00,390.71,19695.24,20854.72,13231.10
201402,195.29,373.25,400.80,19184.79,19413.24,12408.39
201403,214.86,386.46,384.09,20320.93,19746.92,14403.72
201404,199.72,392.03,380.74,20742.95,19235.69,13358.20
201405,201.07,400.25,362.27,22472.98,19428.40,12422.50
201406,207.56,419.48,346.32,19486.11,20749.39,14202.71
201407,213.58,415.50,356.21,19243.60,19861.44,14883.33
201408,207.89,395.96,309.94,16436.38,20055.45,14556.02
201409,215.22,386.74,308.62,15650.53,20171.57,15748.78
201410,203.53,362.25,316.16,14109.80,20532.83,15828.75
201411,202.09,357.64,288.36,12962.62,19673.52,16544.12
201412,215.31,323.64,322.65,14750.77,19196.33,17195.10
201501,207.82,319.27,305.16,12739.69,18878.24,16705.33
201502,196.41,347.26,345.45,13238.08,19212.16,16219.90
201503,208.67,395.29,345.06,14831.42,17619.95,20333.80
201504,201.03,399.22,391.76,13922.33,19768.25,16926.43
