TIME_PERIOD,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2009-12-08,0.16216420069924753,0.4066111798667013,13.869738646681357,-1.1094365720158756,12.404250640088772,0.25744803107137404
2009-12-09,0.17944106661369535,0.47411292296287283,13.827283032920167,-1.358547906607367,12.507940847841843,0.25
2009-12-10,0.1974428105772984,0.42691759013948727,13.954366651944234,-1.1899147163617891,12.39532457306344,0.25
2009-12-11,0.2447932527041461,0.4101144023012031,13.96388564906924,-1.2829529862939844,12.524756548243381,0.25
2009-12-14,0.3042973692719268,0.39547515312136544,13.702689766977336,-1.455099657654522,12.815669778920109,0.25
2009-12-15,0.2736962849710544,0.42602516611054914,13.729881270658174,-1.4002063814601289,12.72021564378902,0.25
2009-12-16,0.2284019592962494,0.3960074651603364,13.861887095475664,-1.2665031584695776,12.553045481913918,0.25120480621008123
2009-12-17,0.17304484277852833,0.3246912635512423,13.98214971328154,-0.8798405787820719,12.3661828401031,0.2543278877852333
2009-12-18,0.12491896361862385,0.46150650659125664,13.861545177262435,-1.1808709471288301,12.37051879050127,0.27344744278119437
2009-12-21,0.15041731511998277,0.4094794293708202,14.007202846182896,-1.088423578974282,12.239154981232456,0.261853608960624
2009-12-22,0.1967873091088712,0.37251596480632837,14.059958849365566,-1.1130050548923756,12.227073338806164,0.255476941444899
2009-12-23,0.21455049247051752,0.2978413714858764,14.195065132298486,-0.955544475480892,12.02640543056675,0.26484564712519554
2009-12-24,0.2159201468778179,0.30085155262029545,14.186439153042347,-0.9420497847195172,12.026230380417312,0.2804212125475185
2009-12-28,0.26679119797464856,0.36942095702528505,14.011315525931495,-1.342741556410698,12.182944270745013,0.2550639292885995
2009-12-29,0.3015130599474489,0.48436724317314284,13.774613503172036,-1.822761145998158,12.416032451699321,0.25
2009-12-30,0.34037679895460227,0.5723159958339248,13.566979958974521,-2.183537464947178,12.677496917731533,0.25
2009-12-31,0.3381918975910913,0.5676442300362021,13.579257664758673,-2.142425925462148,12.655749647424013,0.2517781169134211
2010-01-04,0.2864910247301952,0.7092836929583347,13.481885203953613,-2.5016623217085256,12.584179804024043,0.25
2010-01-05,0.30494343542117597,0.6331454681974076,13.527251585860165,-2.3983903610278743,12.578163585516222,0.25700961643690806
2010-01-06,0.3674402669630149,0.5902557283120332,13.506125251955758,-2.5227366940619516,12.682502757809146,0.26007135273730214
2010-01-07,0.37625575008789264,0.5580213358140661,13.496460838899052,-2.5387634620291397,12.718798776727677,0.2690911591204321
2010-01-08,0.3733368249528616,0.4467447929376004,13.63708333595531,-2.1622587542956295,12.610912719625455,0.2669564964215108
2010-01-11,0.400460976050726,0.3832306948380153,13.66810993334751,-2.093773993010884,12.641930985909122,0.27479383573271243
2010-01-12,0.3926716460620723,0.40051477179490685,13.59463872012367,-2.1229314743441616,12.664139945202724,0.2699391048261171
2010-01-13,0.44052123801556226,0.27226164387204804,13.775647723450707,-1.8641410302223929,12.549752335034132,0.26475954959293546
2010-01-14,0.39764646048531566,0.28140056689144227,13.907937538230312,-1.7948434465119631,12.277208120191561,0.2827831017631267
2010-01-15,0.33652301391898554,0.265456227574336,14.028252720322346,-1.6091682599025101,12.102237415275612,0.28719160765638024
2010-01-18,0.3269250923232238,0.344574920741296,13.89449864892091,-1.8135845680204732,12.273161227257257,0.2801766023461822
2010-01-19,0.3191113619297039,0.3898171752078064,13.886474618022932,-1.9145854557043276,12.222339631003745,0.26796087365700233
2010-01-20,0.36334477857658,0.4029529434430454,13.786674154284135,-2.0562139924767173,12.495401382586545,0.2534389386599986
2010-01-21,0.36272647211974707,0.34690647934453434,13.947524834981918,-1.88229306872938,12.388425901322929,0.2621278890706596
2010-01-22,0.3411094847176052,0.34404785014817757,13.907511705685048,-1.799479082195087,12.45627912718548,0.2655711725959407
2010-01-25,0.2982112854105367,0.366702054414776,13.928214626598166,-1.7506282358116696,12.387718459472056,0.2737140340564478
2010-01-26,0.25161912410941617,0.32840732575874854,14.0674190299866,-1.4449340348802904,12.29149829083894,0.2686500000905729
2010-01-27,0.23137234568950238,0.4169652639830446,13.976541319471668,-1.60833503013238,12.473887142178857,0.25
2010-01-28,0.24768492770298933,0.6038733495939043,13.654247047787516,-2.2304195239857556,12.513923325287768,0.25
2010-01-29,0.21858000386810725,0.6864902382951722,13.546715973556802,-2.1982121632063487,12.516446744673326,0.25
2010-02-01,0.19572410180850314,0.6051377541285965,13.675762438662113,-1.9248596626437706,12.476210277887224,0.25
2010-02-02,0.17657408854337042,0.6651826676912477,13.628992416784873,-2.110637434459599,12.515263251488108,0.25
2010-02-03,0.15655523093220716,0.7015730692678407,13.756238223426356,-2.162157893924646,12.384373883625686,0.25
2010-02-04,0.01,0.8214761150353309,13.983544800675705,-1.9769788352185882,12.502735922589153,0.25
2010-02-05,0.01,0.792953135997419,13.901318370114861,-1.8140437648169099,12.417079671853076,0.25
2010-02-08,0.01,0.6745684027230251,14.004347691294734,-1.5505402083170934,11.842822686856318,0.25
2010-02-09,0.10171064614945756,0.49786584988305627,14.074510061773807,-1.284309994256872,11.975752809384776,0.25
2010-02-10,0.054677247617618066,0.3802240939192785,14.410866274150077,-0.8390950871937448,11.610739944269755,0.2667069901147948
2010-02-11,0.049462844910881446,0.345964695945224,14.49345466674922,-0.7454849537934846,11.521868831722223,0.25858626128946344
2010-02-12,0.07215956591577619,0.2681363483533602,14.590819501932671,-0.6363539300887269,11.486431516417825,0.2827122848476531
2010-02-15,0.0714660701048028,0.2835652297092282,14.647106045396754,-0.7393295996655528,11.349569060649227,0.3309675130350324
2010-02-16,0.07506012957479588,0.21831276123050908,14.76640205283773,-0.5208950564131468,11.403255754868448,0.3029083683791178
2010-02-17,0.037013134649517186,0.12806474736198228,15.001373884519534,-0.10341473835608327,11.314761724504304,0.3258409658621246
2010-02-18,0.06650505571680791,0.10572806128534469,15.058793605292186,-0.13316825024309656,11.318714324374778,0.38292513678002027
2010-02-19,0.0464637420673484,0.08467959352248766,15.194597601529685,0.012977827615894909,11.171686660624838,0.33273756946430594
2010-02-22,0.04863763610183427,0.06706155751356703,15.216919556391838,0.04259262761117906,11.198745451912004,0.3089053489821193
2010-02-23,0.01,-2.168404344971009e-19,15.213502908307197,0.382366524742318,11.220045719949939,0.25
2010-02-24,0.02036332652187508,0.03977205554178014,14.980974310839304,0.18589192443936398,11.217168314960448,0.25
2010-02-25,0.012611382255109856,-0.0026113822551098566,15.076806286053513,0.33495016737716365,11.125287712814918,0.25
2010-02-26,2.715541006305869,-2.555354583286297,11.791668639795425,-3.4513096630995563,7.056231682444515,3.7967910408800707
2010-03-01,2.700614051080944,-2.5200096886435066,11.778109504264796,-3.513494550708293,7.111823565649295,3.6272616716518655
2010-03-02,3.22845401381059,-3.026549209949397,10.805677839405563,-4.129783883858881,6.3205140889368865,3.2957077877928826
2010-03-03,3.289850654072383,-3.101432895003802,10.823250517773575,-4.081757438613865,6.3054380922210544,3.4216285354519345
2010-03-04,3.6509609388300244,-3.4572980002655416,10.1485203605718,-4.566280205093428,5.734538600527736,3.243784314027178
2010-03-05,3.7168574156352197,-3.5608278314330395,10.156796459062187,-4.503287122973041,5.701868845101244,3.441749578094249
2010-03-08,3.925768176623309,-3.7521868132181155,9.705449591034869,-4.891166604853137,5.3222759010495935,3.2117863081153923
2010-03-09,3.93655636221745,-3.7570932712103344,9.678942632379872,-4.920601683896158,5.392871355258177,3.262262899807945
2010-03-10,3.9557858544056708,-3.7950685034533964,9.695280762774004,-4.882787396569816,5.358716278991023,3.3579234538931995
2010-03-11,3.9837235961380695,-3.8163657253363144,9.695427559177963,-4.877799767006603,5.382700824338631,3.4343576587442284
2010-03-12,3.9879195662612754,-3.816244007525121,9.72210389728867,-4.847913089751114,5.347082665373875,3.4505789590650684
2010-03-15,3.7268691539002274,-3.5731989842025453,10.271135775933832,-4.501587079925715,5.861142949112592,3.7588581832531145
2010-03-16,3.681746378377384,-3.5188462310620734,10.277235412024709,-4.519808301843546,5.859100979263968,3.6388873811369082
2010-03-17,3.574916736502181,-3.3854724841779333,10.271716919892292,-4.535449919654769,5.912671989388611,3.3638985021799344
2010-03-18,3.6141183819894334,-3.4233403108358775,10.276651621152055,-4.514802731569006,5.890263995990839,3.4253207677586275
2010-03-19,3.6426659320346277,-3.4577672775939123,10.280303463940138,-4.4994849536525265,5.878766062867475,3.488395439299428
2010-03-22,3.61564916246204,-3.4292953022447494,10.255749512727837,-4.519686408396997,5.885038860382074,3.512814993370071
2010-03-23,3.5676044707100036,-3.3764749491613304,10.239241180576293,-4.553350939196736,5.883634936462643,3.430301334285556
2010-03-24,3.7385400369086708,-3.5358104144050095,9.907478779332786,-4.827735103380754,5.487638090693995,3.227836276299602
2010-03-25,3.7343383862905957,-3.5310981953845606,9.91710094233731,-4.825680936981233,5.464498552501874,3.1751411267830703
2010-03-26,3.743288416042362,-3.5419306065374907,9.923910522044503,-4.814432933679684,5.432016825813304,3.170012934646005
2010-03-29,3.717777403810913,-3.502812346202042,9.888161755333547,-4.860524014689039,5.464630422101649,3.1329490216379248
2010-03-30,3.7041529762599747,-3.479114149354547,9.899203371291227,-4.856333686564125,5.42419823036238,3.0916457436421534
2010-03-31,3.816551273874192,-3.559023217953747,9.532280472747296,-5.206742311231308,5.118274022366714,2.9590250776838856
2010-04-01,3.788402075352919,-3.506179700062275,9.52422379125298,-5.222689865911856,5.091432865826033,2.91815430115463
2010-04-06,3.795946710139885,-3.516773271666748,9.561636920467341,-5.185892593993074,5.048420036407297,2.9062767524308377
2010-04-07,3.3830098228804553,-3.1386706435196996,10.571441987953493,-4.724330146860271,5.732614811741975,3.1904406692977645
2010-04-08,3.676406318039084,-3.4099075661200806,10.012451189198616,-5.242957297591701,5.249730026367622,3.0293390705565773
2010-04-09,3.391703938730201,-3.1388640145854505,10.875635250629525,-4.887679524522316,5.815557650158833,3.2953990029376454
2010-04-12,3.3837067656633555,-3.1103613497533815,10.833961613774541,-4.944063379942183,5.878226281165178,3.2735660458657745
2010-04-13,3.392157215015364,-3.1241652609658885,10.81582045470012,-4.961945083928558,5.889370849554359,3.314832415301244
2010-04-14,3.4256076510023394,-3.1753951334984394,10.833177351141794,-4.950346551635392,5.879864142123016,3.343860837996606
2010-04-15,3.393981483162921,-3.1054883529284214,10.832655019753346,-4.994921193921025,5.937210851485123,3.220137709141755
2010-04-16,3.370846766869598,-3.0834741084985438,10.832505390272852,-5.015705495208484,5.980981524013776,3.1716784815427053
2010-04-19,3.325100312121782,-3.0333100086086913,10.849067532735784,-5.0381690177433525,5.955060621550261,3.0859885679898915
2010-04-20,2.9326803183049024,-2.6522717806022467,12.168760351985854,-5.211511209717592,6.447598272673708,3.400895973582171
2010-04-21,2.9461888461832464,-2.675785675719273,12.21740942637495,-5.1658691925073335,6.392254045607388,3.383797029552774
2010-04-22,2.9253293631203094,-2.64313506668739,12.200668770249102,-5.177765667003443,6.367679955633381,3.4269467445450044
2010-04-23,3.001168954597923,-2.7516349036892853,12.24347106554589,-5.116484297147618,6.366916308285731,3.581064110992627
2010-04-26,1.892022867331682,-1.664154675157085,14.431253056735232,-4.291101059672066,7.7602524947163785,4.307870893653639
2010-04-27,3.2605404335513026,-2.927508188010501,12.14500189965066,-5.730757670996245,6.1724736117792505,4.007416866699262
2010-04-28,2.594780690157253,-2.2839206610788545,13.338747594226978,-4.991095109956736,7.261232632307859,4.6854547382587395
2010-04-29,1.2575029331464087,-0.9795811014708389,15.75976203807377,-4.351717794875475,8.584117287507553,4.7759326798698405
2010-04-30,1.1231965083442057,-0.8079283071196348,15.74106855132448,-4.489951645846614,8.400493679044652,4.28662503050209
2010-05-03,1.239754451539178,-0.9600332062235312,15.734803991110532,-4.422941037640947,8.471400927382073,4.61742084802102
2010-05-04,0.01,0.3550344921403357,20.983704183107854,-7.606237174348653,8.581476801969357,5.070907935333635
2010-05-05,0.13370627047101394,0.19484464447290809,20.873641275097913,-7.611957691402236,8.600748574890066,5.519449172360502
2010-05-06,0.42860685341005156,-0.11569195671430432,20.823910467323273,-7.553564462257809,8.997366530474562,6.619760109630299
2010-05-07,0.01,0.344775376410132,21.251022227589495,-7.213885343319654,9.319837456913369,6.744387548952968
2010-05-10,1.3211645758017108,-1.0901999845092136,20.01911255528304,-8.104045682738334,9.298339924614824,7.9447236352609725
2010-05-11,0.42770131817739476,-0.14428625806825787,20.66778964821121,-7.54091273048748,8.874865139136029,5.83703894570429
2010-05-12,0.7387033552416762,-0.5031901296863048,20.45551463641235,-7.668626563414686,9.366872778096516,6.6309450715363045
2010-05-13,2.0045433215802277,-1.7125788667897597,18.3937327617772,-9.234499605000327,7.160148797236061,4.669693498109165
2010-05-14,1.968609183290079,-1.6551312964026648,18.330888752496207,-9.291796170589063,7.163875683824657,4.739631708604458
2010-05-17,2.0368920721072516,-1.7299085237177207,18.36181628058438,-9.259020748542355,7.23878629191121,4.892456286902701
2010-05-18,0.9154541251289514,-0.5999536324376047,19.82722702614457,-8.386256019186938,8.28113083518082,5.1516976186130465
2010-05-19,0.8301039921903873,-0.5323253906714802,19.813105845207033,-8.407287268352267,8.16901895888879,4.973417023841905
2010-05-20,1.6604419543254156,-1.3064098967197983,18.74538163595663,-9.502254923832565,7.176032095799086,4.563301099628314
2010-05-21,1.6512318554051206,-1.3007080346150943,18.73046304831351,-9.498671312958788,7.1856508362726075,4.704898958841559
2010-05-24,1.601548290396098,-1.2358369239996456,18.713751812174838,-9.528148612657919,7.164923414101731,4.602257494875842
2010-05-25,0.9811862614613989,-0.595339276365483,19.665630543891115,-9.032264315599432,7.883669578233576,5.085663676014093
2010-05-26,1.0940391018797302,-0.6957828206670125,19.710546476015658,-8.976309511037101,7.917502697603086,5.2452960723318975
2010-05-27,1.1939985518889342,-0.8014511997556406,19.721540184077295,-8.950984022562332,7.988889554069169,5.476889855450246
2010-05-28,1.2005698397257394,-0.8507160016865143,19.748292926834548,-8.922209183517278,7.955851920195626,5.479503082832286
2010-05-31,1.230131513665966,-0.8896598577156889,19.720135348539547,-8.942475331670558,7.99533250149361,5.607632719732201
2010-06-01,1.2300828668917747,-0.8639221048657991,19.715681889590993,-8.944236578146256,7.984987916825261,5.629626321310708
2010-06-02,1.2968505673344284,-0.9425668534512223,19.768791109516094,-8.877520368282978,7.979821317923485,5.749998592723175
2010-06-03,1.4481822488730764,-1.1214601774255122,19.833065223706523,-8.797410232644676,8.067824624135039,6.023042102158352
2010-06-04,1.4422794999399375,-1.117872895168708,19.83891567529144,-8.790890890160753,8.055892060784535,6.027042481924676
2010-06-07,1.5920895387058824,-1.2998051465540483,19.829930413924558,-8.769681464526075,8.110743468226925,6.35560816690191
2010-06-08,1.719132697304179,-1.4006588598978742,19.738691842969203,-8.842800868305389,8.322929266175926,6.750553206718475
2010-06-09,1.420816859172794,-1.06462626007302,19.86594703604024,-8.722248794978164,8.226723557711544,6.150145220050837
2010-06-10,1.3327346112870995,-0.989471060557661,19.86978332753722,-8.727182469569401,8.157940646373396,6.002409086131657
2010-06-11,1.28208241687035,-0.9780378762980452,19.878811054823597,-8.71016148501701,8.116199351143413,5.958902452036085
2010-06-14,1.4589830606773464,-1.1818525075870092,19.84784483909683,-8.706815415343996,8.231814479069863,6.379367247509906
2010-06-15,1.3489501900952519,-1.0871146630330402,20.009909808619614,-8.566383962503323,7.97995736964766,5.958152906412265
2010-06-16,1.4256179587099704,-1.1590768150444424,19.973067395549492,-8.59353887992247,8.038910646315239,6.122736278284699
2010-06-17,1.3876552216053548,-1.105727839932792,19.992484696353163,-8.587565908682748,8.074186679452207,6.037067042484577
2010-06-18,1.1433186247710652,-0.8364272109949585,20.084470916251036,-8.540052276762891,7.792697533460448,5.404339702123998
2010-06-21,1.1290882338203696,-0.7854948336457214,20.041242645485784,-8.591690147568547,7.839896244464531,5.373328363241073
2010-06-22,1.168176748877619,-0.8343288063069634,20.007163529930757,-8.607959241369912,7.906622378277353,5.6306252729683965
2010-06-23,1.1951042981227142,-0.8536256787563112,19.971367622755235,-8.624195113674103,7.899615437447181,5.76943085735194
2010-06-24,1.070897982055794,-0.6844796302044883,19.99965827175228,-8.61485526735071,7.833734509879241,5.319779296165946
2010-06-25,1.0787345442027463,-0.6552082442297644,19.99451920708086,-8.621849110602406,7.826491759455981,5.3160904483535445
2010-06-28,1.156378541867042,-0.7418751517715166,19.961073019143317,-8.628978015060705,7.943382255493779,5.67982206468386
2010-06-29,1.1316540258302417,-0.71349839192274,19.932239128078006,-8.656904622534903,7.973715375721766,5.707316415506121
2010-06-30,0.010000000000000002,0.4389077228955278,21.24989266157364,-7.743978798159328,9.043665929310892,6.255896164091257
2010-07-01,0.3401105269974728,0.11468857837225059,20.922417414979982,-7.997415930966185,9.171560081705334,6.924946644832059
2010-07-02,0.4160705140342451,0.03469841086192116,20.816856498377543,-8.092163513232954,9.258778471737845,7.053779471897322
2010-07-05,0.41473189753396383,0.028773420685038277,20.755161940718825,-8.151926795884112,9.26122449934772,7.058617582668012
2010-07-06,0.2704580567792322,0.17498494862482644,20.921301357504294,-8.017973450119753,8.988564395322852,6.452081282598128
2010-07-07,0.2699458405792088,0.200138026126383,20.90045347168031,-8.038083696080289,8.989212841367078,6.4584272022507
2010-07-08,1.735285364475154,-1.17458678118521,18.95806112753978,-9.824484949469005,6.982297057176837,4.758116346204931
2010-07-09,1.166904305921581,-0.624964120120081,19.770566745907562,-9.344232685469674,7.515708161887387,5.051395516493779
2010-07-12,0.01,0.4781100602023043,21.200966145230016,-8.444965320415198,8.300618362030377,5.255425906311268
2010-07-13,0.01,0.5006419093342905,21.193353763409263,-8.476459337301687,8.225316759210783,5.0619970084236545
2010-07-14,0.08736197993317342,0.40744821507086443,21.22533983728841,-8.42266913547488,8.284680978020264,5.324648337845901
2010-07-15,0.07345821314831627,0.43938799524338745,21.262277250120913,-8.40460906361831,8.225678443862432,5.184693442622931
2010-07-16,0.04103183889396474,0.5236462500630723,21.069404654487947,-8.616092047061903,8.053072096726048,4.802671605191087
2010-07-19,0.05870190745568587,0.5255805192915102,21.05445876935491,-8.631730472930894,8.045232647951476,4.815371908286067
2010-07-20,0.18043275911326648,0.3680469957297225,20.929217502005823,-8.740734709185844,8.044023661446941,4.927387283565188
2010-07-21,0.1617136874358772,0.3981285921906377,20.913162441407128,-8.770652654329572,8.008697698568303,4.817231085109598
2010-07-22,0.8261115046367413,-0.24913548980970093,20.24747639140277,-9.562642871999643,7.2906807359860695,4.473828947536248
2010-07-23,0.856379517121371,-0.30684603103576885,20.258366651467266,-9.545896103386765,7.285369042672227,4.553713754079363
2010-07-26,0.8738863540668926,-0.3153103405175443,20.24152966006908,-9.56969587933597,7.340595166554642,4.561147705752116
2010-07-27,2.4177287518144768,-1.8631296513551858,18.2848968921008,-11.148126796418028,6.072719371757262,4.33124206697743
2010-07-28,1.7931272720511338,-1.2486322624876856,19.160043553891914,-10.506818682453552,6.67380234894324,4.510070212084293
2010-07-29,1.0925647362655304,-0.5637035794694879,20.20729012598571,-9.754278905665322,7.54221768862414,5.047503499973649
2010-07-30,1.0306231606596041,-0.48714676046527566,20.186308024519985,-9.784480428727111,7.509914982091076,4.960977485903986
2010-08-02,1.0466652919607173,-0.5353160381439714,20.221427810935907,-9.740160785900635,7.453596234494123,4.971815862138874
2010-08-03,1.6786559140415978,-1.148366697704438,19.220202412395494,-10.657430666716994,6.645107079227192,4.432719940935588
2010-08-04,1.6289523185953567,-1.0839666854942287,19.192860684936623,-10.684041472082784,6.572113551513124,4.365993408809313
2010-08-05,1.6061229820125642,-1.038550864464832,19.145586011485456,-10.731456682318894,6.566605021037827,4.363086990030611
2010-08-06,1.6076943788833864,-1.052082626468789,19.095650719551333,-10.774938856193266,6.630873347062328,4.478207499158089
2010-08-09,2.8778590394266454,-2.324593393259499,17.42391343415147,-12.204291683995812,5.468733528152361,3.9842584744878913
2010-08-10,2.9146784193185638,-2.3958387803579537,17.510203047906554,-12.118117551187414,5.456888694914988,3.988824620751156
2010-08-11,2.5226673469567356,-1.9748131290252515,17.93771901006949,-11.844218862536582,5.749920742220693,4.00845556242346
2010-08-12,2.5213576675240397,-2.0096764942913135,17.948035261974663,-11.836291612861752,5.721268426773184,4.021776946054597
2010-08-13,2.791575309734946,-2.2754971501806067,17.685737774059852,-12.150964974349646,5.4569912695796905,3.9230493846875123
2010-08-16,2.3899780526410352,-1.877198513477534,18.15658524798623,-11.821230315897642,5.799734827406006,4.106107468891341
2010-08-17,2.340222059123266,-1.8186754408062216,18.146589592086027,-11.831531936787977,5.703944521295799,4.037268097515454
2010-08-18,2.2896601039140103,-1.7600605809292869,18.10221429842721,-11.859837865095432,5.822710251554278,4.096545216433115
2010-08-19,2.288793979045979,-1.7481227514671183,18.092620822164626,-11.873196848778058,5.835169819700247,4.078429475250462
2010-08-20,2.2644629903390303,-1.769389105290658,18.117112965306642,-11.850853229209866,5.761281461892755,4.057273071457474
2010-08-23,2.4247952915621758,-1.951923933104257,17.926781217670523,-12.11238761240184,5.4959859622108045,3.9125810916743626
2010-08-24,2.088451785269277,-1.5898820294589742,18.222224256268433,-11.948457441415083,5.708704943046452,3.9768264548728762
2010-08-25,2.0270134811351834,-1.5048408691019013,18.2159381303995,-11.956218115355359,5.695674319076831,3.986183413108989
2010-08-26,1.5066486620652104,-0.9740474038749596,18.947390800005998,-11.440369160992107,6.103109889594994,4.141984832684599
2010-08-27,1.5095456209234368,-0.9683707901888116,18.9209918886366,-11.467616118560208,6.1130633603354205,4.205972646038031
2010-08-30,2.3628437171283445,-1.8156383939438012,17.820430427782902,-12.489785001888407,5.1874219964238355,3.768706010789344
2010-08-31,2.3652377173145154,-1.8042575654666269,17.803677289360888,-12.512926502304149,5.214373490226753,3.8043213368533983
2010-09-01,2.4104230402260183,-1.863771349908825,17.8638790109899,-12.462421382553527,5.268444969165411,3.8171381032086105
2010-09-02,2.4377343146253905,-1.8787476720493808,17.891718352907702,-12.42451115815773,5.413175210764927,3.8657323607119265
2010-09-03,2.3406810712691595,-1.78003044712133,18.22790213479627,-12.234490318774037,5.647988999553299,3.99855625456865
2010-09-06,2.3742040287437294,-1.831099905173221,18.247219916832382,-12.21965988242133,5.672809362435531,4.041627617503507
2010-09-07,2.130519035004418,-1.5137006708781378,18.456436845444845,-12.172878557170803,5.771204852503143,3.9991052648629077
2010-09-08,2.142385540999436,-1.5251801374378768,18.47805525614982,-12.154217974256985,5.741585259950089,3.9883969538970176
2010-09-09,2.3308517876454786,-1.7396475561227498,18.519756720066336,-12.11281375321685,5.924105583907661,4.321806195427284
2010-09-10,2.439680662321178,-1.8806648455495845,18.567120417156257,-12.067691810232587,5.977361275299471,4.453154743648794
2010-09-13,2.5131322416447146,-1.9701505626528126,18.63494877588147,-12.005201612316561,6.068992200789481,4.5358774567773175
2010-09-14,2.413092994153944,-1.8582273570445376,18.621600457874948,-12.024387679803851,5.993578713436332,4.408859996549346
2010-09-15,3.042116827396486,-2.4879028327318724,17.828819830866355,-12.781565558716672,5.3657117018796825,4.160653064524381
2010-09-16,2.3899366225933347,-1.8050323239596369,19.01502077271884,-11.848576002953811,6.2133418770446385,4.563100887846653
2010-09-17,2.8290988742224212,-2.229396805692911,18.25919170475501,-12.637437212313246,5.540558844711529,4.168651498982407
2010-09-20,2.8567664213037487,-2.229113471658259,18.277438794014323,-12.622862825438391,5.506997813010956,4.150108166451928
2010-09-21,2.753021173767522,-2.1178562842008706,18.28628911484164,-12.62240998115763,5.401053619514357,3.9500639549661773
2010-09-22,2.833846019122961,-2.2420253439575144,18.17478786816785,-12.713527750825302,5.4837384443221495,4.185387256113916
2010-09-23,2.7518609795100177,-2.1097220594331203,18.124276506928172,-12.766011290163076,5.488807061457574,4.029797734232493
2010-09-24,3.128041033813821,-2.486900320603012,17.705670424459644,-13.222336400204751,5.2324371058679855,3.970289549248307
2010-09-27,2.8698998009706163,-2.1616158148298887,17.969310805343273,-13.06453945165805,5.5471246736803295,4.052649157703251
2010-09-28,4.198249749518784,-3.456903827763886,16.230750208821494,-14.698216279309003,4.401302818217798,3.5544107316169584
2010-09-29,5.120111871982098,-4.4215116877205345,14.966637329819147,-15.83316715019723,3.675808959181616,3.3539451702875382
2010-09-30,5.223576866100543,-4.496329671670096,14.631837217269078,-16.144500860672746,3.37997783114458,3.194284818062719
2010-10-01,5.403084222164791,-4.607286090237087,14.488904432173868,-16.28799069402699,3.563444637938686,3.3911733139244014
2010-10-04,5.288801647904002,-4.555305461547766,14.526111466966737,-16.25728748297801,3.5172921656992324,3.3516729870826496
2010-10-05,5.274929000838528,-4.529276124080531,14.527537032372205,-16.255199568142142,3.5188625107477156,3.3259811013138814
2010-10-06,5.151810533485135,-4.358957795036494,14.472963320745421,-16.307284331920894,3.37979503203749,3.1183795583475664
2010-10-07,5.132509660717285,-4.308536735469144,14.46128125189372,-16.319048459601923,3.356655746216959,3.081052162202692
2010-10-08,5.162765571962488,-4.347020974370986,14.439919838933664,-16.339967999491392,3.368078962156162,3.094608883837393
2010-10-11,5.096515303049252,-4.303243529454942,14.438391390647716,-16.341455286177464,3.3301150003979276,3.0304803559422426
2010-10-12,4.9723389393964235,-4.175345754938408,14.606001280980523,-16.18090483248975,3.414899944250313,3.032493441847375
2010-10-13,4.999307923223425,-4.201238365375653,14.642405658562323,-16.146139464021957,3.422009713302738,3.0323813733100846
2010-10-14,5.147915972357222,-4.324075264193791,14.345705594422107,-16.44484403135089,3.35019547983764,3.0414402777837206
2010-10-15,2.4709588334805006,-1.6077787543186717,18.380387619889838,-13.447293651714377,5.337772870985978,3.714104024421447
2010-10-18,3.3414232381334954,-2.5096250340654986,17.59665575172742,-14.172791098977122,5.148403588209911,4.018056101984244
2010-10-19,3.3133217521529743,-2.4679556341764175,17.6447536994744,-14.127517641527428,5.072050867237725,3.933375223738758
2010-10-20,1.9959837897420731,-1.1225814403254046,19.253019552338362,-12.728725423896979,6.051173472413086,4.249972996911122
2010-10-21,2.1602188648221015,-1.3005259114638834,19.221684995611433,-12.752039986509883,6.30573140192761,4.618817475090382
2010-10-22,3.31402220689028,-2.4717116076453203,17.80258639426586,-13.971964019716221,5.183072139832576,4.118651829219759
2010-10-25,3.384335460818654,-2.5248880117624637,17.563885403259956,-14.227559156995424,4.960008538697705,3.921917509929424
2010-10-26,3.160973652118681,-2.257076061678315,18.02287625509938,-13.821633621649212,5.626750776548738,4.430531261580947
2010-10-27,3.587038833618059,-2.691821009299034,17.550468116223836,-14.285355266286006,5.078264810629656,4.126913725272063
2010-10-28,3.5623598265006398,-2.6703259999006024,17.560077436110852,-14.277252700709177,5.069026327621543,4.107024350269326
2010-10-29,3.5385286973325263,-2.6824322672612375,17.699998280141973,-14.156569773375667,5.213967755878885,4.2734691662846265
2010-11-01,3.5220358829883627,-2.6434246482279438,17.68178766696502,-14.171760077504674,5.222871396470577,4.305868067550913
2010-11-02,3.444474039040707,-2.546883699757809,17.70336333420483,-14.152716409631655,5.162144845498502,4.197796333664376
2010-11-03,3.287804026050628,-2.4118774463916504,17.911844955415404,-13.971639569578956,5.406800269583199,4.385142436939853
2010-11-04,1.9922686488477286,-1.0809829018504222,19.570733619549003,-12.523085750637698,6.572127976692202,4.86310518382634
2010-11-05,3.551802249386908,-2.6752427639426855,17.861566171825196,-13.963306253592021,5.595255234288174,4.677519553097093
2010-11-08,3.6125354872993527,-2.7137982482536827,17.834542613402025,-13.988823371476535,5.663828394894091,4.7979141006093995
2010-11-09,3.3438885062298738,-2.4608994218922278,18.254796369510757,-13.59737775086806,6.0592082910221645,5.057353051756983
2010-11-10,3.1457493056842667,-2.240597283035297,18.43884944182025,-13.411429612365653,5.743649996413407,4.625115161873025
2010-11-11,3.4132158386322304,-2.4752218949466154,18.096075605046547,-13.772585871122303,5.379488463082676,4.300060089474478
