TIME_PERIOD,Portfolio,Portfolio strategy,Weight
2020-05-31,"{""Small Cap"",""US""}",Risk Parity,0.16557572470695844
2020-06-30,"{""Small Cap"",""US""}",Risk Parity,0.1666849553101801
2020-07-31,"{""Small Cap"",""US""}",Risk Parity,0.166915937462976
2020-08-31,"{""Small Cap"",""US""}",Risk Parity,0.16665277219867597
2020-09-30,"{""Small Cap"",""US""}",Risk Parity,0.1678975582479572
2020-10-31,"{""Small Cap"",""US""}",Risk Parity,0.1688633639591561
2020-11-30,"{""Small Cap"",""US""}",Risk Parity,0.17027684205498317
2020-12-31,"{""Small Cap"",""US""}",Risk Parity,0.17223815170074336
2021-01-31,"{""Small Cap"",""US""}",Risk Parity,0.17240904175384167
2021-02-28,"{""Small Cap"",""US""}",Risk Parity,0.17031716450722473
2021-03-31,"{""Small Cap"",""US""}",Risk Parity,0.1676591412729766
2021-04-30,"{""Small Cap"",""US""}",Risk Parity,0.16887287687247315
2021-05-31,"{""Small Cap"",""US""}",Risk Parity,0.16735100533598024
2021-06-30,"{""Small Cap"",""US""}",Risk Parity,0.16998321729133886
2021-07-31,"{""Small Cap"",""US""}",Risk Parity,0.1693824673570569
2021-08-31,"{""Small Cap"",""US""}",Risk Parity,0.16888274390008604
2021-09-30,"{""Small Cap"",""US""}",Risk Parity,0.16892674748433026
2021-10-31,"{""Small Cap"",""US""}",Risk Parity,0.17078854759891385
2021-11-30,"{""Small Cap"",""US""}",Risk Parity,0.16850582965050476
2021-12-31,"{""Small Cap"",""US""}",Risk Parity,0.16764310752725364
2022-01-31,"{""Small Cap"",""US""}",Risk Parity,0.17282134576061164
2022-02-28,"{""Small Cap"",""US""}",Risk Parity,0.17736272573626843
2022-03-31,"{""Small Cap"",""US""}",Risk Parity,0.18090024859687479
2022-04-30,"{""Small Cap"",""US""}",Risk Parity,0.18007804161099125
2022-05-31,"{""Small Cap"",""US""}",Risk Parity,0.17789880855776719
2022-06-30,"{""Small Cap"",""US""}",Risk Parity,0.18019910431657202
2022-07-31,"{""Small Cap"",""US""}",Risk Parity,0.1839842684628815
2022-08-31,"{""Small Cap"",""US""}",Risk Parity,0.18113302762966474
2022-09-30,"{""Small Cap"",""US""}",Risk Parity,0.1841175269722351
2022-10-31,"{""Small Cap"",""US""}",Risk Parity,0.18659638251180397
2022-11-30,"{""Small Cap"",""US""}",Risk Parity,0.18619605330908698
2022-12-31,"{""Small Cap"",""US""}",Risk Parity,0.18841456481283775
2023-01-31,"{""Small Cap"",""US""}",Risk Parity,0.18580407658601814
2023-02-28,"{""Small Cap"",""US""}",Risk Parity,0.18529562190726512
2023-03-31,"{""Small Cap"",""US""}",Risk Parity,0.1829043467525031
2023-04-30,"{""Small Cap"",""US""}",Risk Parity,0.18500609636898754
2023-05-31,"{""Small Cap"",""US""}",Risk Parity,0.1932399810635479
2023-06-30,"{""Small Cap"",""US""}",Risk Parity,0.19428995203129443
2023-07-31,"{""Small Cap"",""US""}",Risk Parity,0.1935532908855608
2023-08-31,"{""Small Cap"",""US""}",Risk Parity,0.193508335676645
2023-09-30,"{""Small Cap"",""US""}",Risk Parity,0.1919206509345822
2023-10-31,"{""Small Cap"",""US""}",Risk Parity,0.19234846701087469
2023-11-30,"{""Small Cap"",""US""}",Risk Parity,0.1888688389680019
2023-12-31,"{""Small Cap"",""US""}",Risk Parity,0.19349955028155463
2024-01-31,"{""Small Cap"",""US""}",Risk Parity,0.1870221827748438
2024-02-29,"{""Small Cap"",""US""}",Risk Parity,0.1905373137444463
2024-03-31,"{""Small Cap"",""US""}",Risk Parity,0.19517194114458092
2024-04-30,"{""Small Cap"",""US""}",Risk Parity,0.19460945009025146
2024-05-31,"{""Small Cap"",""US""}",Risk Parity,0.19202232750977946
2024-06-30,"{""Small Cap"",""US""}",Risk Parity,0.19294670775586695
2024-07-31,"{""Small Cap"",""US""}",Risk Parity,0.19483112380983553
2024-08-31,"{""Small Cap"",""US""}",Risk Parity,0.19054017903693404
2024-09-30,"{""Small Cap"",""US""}",Risk Parity,0.18913322981796837
2024-10-31,"{""Small Cap"",""US""}",Risk Parity,0.1876703887266762
2024-11-30,"{""Small Cap"",""US""}",Risk Parity,0.1871917851932225
2024-12-31,"{""Small Cap"",""US""}",Risk Parity,0.1754369251887375
,"{""Small Cap"",""US""}",Risk Parity,0.17137039400352996
2007-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24953545647198858
2007-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2500036406329169
2007-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24821756790071545
2007-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2570425383836024
2008-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.25713606076393875
2008-02-29,"{""Tech Stocks"",""EU""}",Risk Parity,0.2527992325565194
2008-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2538679222603255
2008-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.25234747975958793
2008-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.25189468680369864
2008-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24885309390429786
2008-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2570816556280558
2008-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2528054698231694
2008-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2568766534687399
2008-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2548361970964379
2008-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27310422017839825
2008-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27063078347859293
2009-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.26927798863607416
2009-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.2712700136950803
2009-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27005046652219317
2009-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27313538411605914
2009-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30401414827885015
2009-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.308678864177878
2009-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3087676747961375
2009-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3040436335024047
2009-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.30637351056089795
2009-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3087381706610877
2009-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3106396999477363
2009-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.31002317990333916
2010-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.31558234698516674
2010-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.31440771153999725
2010-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.31516192331507437
2010-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3042725951726918
2010-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3057976439308483
2010-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3059540070051292
2010-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30673973011332684
2010-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3034214345230292
2010-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.30360567693420837
2010-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30330731230810254
2010-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.30567961979872865
2010-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3039743246157474
2011-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30167090322452433
2011-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.30480627618678185
2011-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30369197913992985
2011-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3048379153654962
2011-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3068294222357874
2011-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3076907220541474
2011-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.305681381283454
2011-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.30745069401726954
2011-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2957062737540637
2011-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.29556022808784105
2011-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27799654872167484
2011-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.278295371911649
2012-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2790310965347057
2012-02-29,"{""Tech Stocks"",""EU""}",Risk Parity,0.28023419724636883
2012-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28039421587719754
2012-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.28061570985664064
2012-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2512254418733992
2012-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2515286915656155
2012-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2507754069405305
2012-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24961211523727633
2012-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2466842025836427
2012-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2455883975839623
2012-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24347046911671744
2012-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24254088726610007
2013-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23926032054156568
2013-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.24292849783497747
2013-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24186053503833468
2013-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.25161846249215847
2013-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.25093585754253994
2013-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.25470438571322884
2013-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24792993870307117
2013-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24469244325835535
2013-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.242393062463424
2013-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24276869539704732
2013-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24183991200883073
2013-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23839315567414143
2014-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2370425772165927
2014-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.23936152917168937
2014-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23787182859165718
2014-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.23589260364131467
2014-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23708926744849496
2014-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2376021751288028
2014-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23534803212840125
2014-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23560588123228868
2014-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24503285183928106
2014-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2592683853045713
2014-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2571779524234626
2014-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.25404961807983817
2015-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.25527333042204375
2015-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.2380324044809884
2015-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24428640575233543
2015-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24519978835691447
2015-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2444551384844009
2015-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.23179570680191325
2015-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23026785777082892
2015-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.22937683323899635
2015-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2293212236298746
2015-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23379455375230432
2015-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.23476393548113408
2015-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23633420430443072
2016-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.23933474544886707
2016-02-29,"{""Tech Stocks"",""EU""}",Risk Parity,0.2453403712391898
2016-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24463840140989637
2016-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24518817599630952
2016-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.24525234738861798
2016-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.24332327014993774
2016-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.252267184190954
2016-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2593718676634549
2016-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.25929791177669426
2016-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2608388080725524
2016-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2620923151301346
2016-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.26786677570401374
2017-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.26954952569953844
2017-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.2691655717793614
2017-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2729228410093461
2017-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27377743500837604
2017-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27417221134885245
2017-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27563548475939137
2017-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27560161410711864
2017-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27546812318154223
2017-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27519358321950504
2017-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2754979257876521
2017-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.274412660291931
2017-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27310442062505996
2018-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27224964715907574
2018-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.2831670383941634
2018-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27770790147912455
2018-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.27705513752822475
2018-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.27331722437383965
2018-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2756148978138335
2018-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2785007528464104
2018-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28428720996038054
2018-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.29622702008456525
2018-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2946542621789929
2018-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2877535436714077
2018-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2838460738970665
2019-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2886820657801962
2019-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.28982951575888427
2019-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2905942807400866
2019-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2818314052868445
2019-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2843172241594299
2019-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.29403349044316507
2019-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2831839381696357
2019-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2815553086922205
2019-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2839957644817474
2019-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2861228024291322
2019-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.28694551715317834
2019-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2846237813334844
2020-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28301525910718417
2020-02-29,"{""Tech Stocks"",""EU""}",Risk Parity,0.2836440321059755
2020-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2838290962473285
2020-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3160696751065984
2020-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.31928007114307044
2020-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3179570856052296
2020-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3174685382450422
2020-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.318267730127197
2020-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.31993241854701876
2020-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.319796685232805
2020-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3179206975194582
2020-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3339431281268792
2021-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3348433799986366
2021-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.3366274357970261
2021-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3397565381745781
2021-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.33899459100508406
2021-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.34210272126750474
2021-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3404272248024305
2021-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3411824823778008
2021-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.34034354880925954
2021-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.34032634276667545
2021-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.33728377763977235
2021-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3444030528175242
2021-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3469116027469415
2022-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3461196709566503
2022-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.3326726114731014
2022-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3275458532108675
2022-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.33114888378338975
2022-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.331507993945857
2022-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.32767690554154827
2022-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3290589933186673
2022-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.33224846622238335
2022-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3318032042339086
2022-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3302568420062058
2022-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3297815167135378
2022-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3289163722217757
2023-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.329672598729834
2023-02-28,"{""Tech Stocks"",""EU""}",Risk Parity,0.3302378775861024
2023-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.33280483611728523
2023-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.31878856409372214
2023-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3159461282758161
2023-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.31610199048222354
2023-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3153932489293639
2023-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3150135734777928
2023-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.31443816321686197
2023-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.3124341841247039
2023-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.3161476675646043
2023-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2883406316843603
2024-01-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2929573880859981
2024-02-29,"{""Tech Stocks"",""EU""}",Risk Parity,0.29119889115348385
2024-03-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28591983915415486
2024-04-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.284756930507806
2024-05-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2831554099016866
2024-06-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2831651814776087
2024-07-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2832772969803334
2024-08-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28631357808897584
2024-09-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.28594775715259096
2024-10-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.28748262045128553
2024-11-30,"{""Tech Stocks"",""EU""}",Risk Parity,0.2909404914745497
2024-12-31,"{""Tech Stocks"",""EU""}",Risk Parity,0.2956969748692621
,"{""Tech Stocks"",""EU""}",Risk Parity,0.29519807948177573
2007-09-30,"{""Market_Return"",""EU""}",Risk Parity,0.30608413144296087
2007-10-31,"{""Market_Return"",""EU""}",Risk Parity,0.3088241589711183
2007-11-30,"{""Market_Return"",""EU""}",Risk Parity,0.3091427207289606
2007-12-31,"{""Market_Return"",""EU""}",Risk Parity,0.30890392300569214
2008-01-31,"{""Market_Return"",""EU""}",Risk Parity,0.3076508147897731
2008-02-29,"{""Market_Return"",""EU""}",Risk Parity,0.28644438961737423
2008-03-31,"{""Market_Return"",""EU""}",Risk Parity,0.28826808154086636
2008-04-30,"{""Market_Return"",""EU""}",Risk Parity,0.287864441285939
2008-05-31,"{""Market_Return"",""EU""}",Risk Parity,0.28329012733418346
2008-06-30,"{""Market_Return"",""EU""}",Risk Parity,0.28043485315294264
2008-07-31,"{""Market_Return"",""EU""}",Risk Parity,0.27044810765287913
2008-08-31,"{""Market_Return"",""EU""}",Risk Parity,0.27142489098606465
2008-09-30,"{""Market_Return"",""EU""}",Risk Parity,0.2755149612406641
2008-10-31,"{""Market_Return"",""EU""}",Risk Parity,0.26947856564643546
2008-11-30,"{""Market_Return"",""EU""}",Risk Parity,0.26575637137085495
2008-12-31,"{""Market_Return"",""EU""}",Risk Parity,0.26941859113586786
2009-01-31,"{""Market_Return"",""EU""}",Risk Parity,0.2709953245532536
2009-02-28,"{""Market_Return"",""EU""}",Risk Parity,0.26840036772678433
2009-03-31,"{""Market_Return"",""EU""}",Risk Parity,0.2673148463905859
2009-04-30,"{""Market_Return"",""EU""}",Risk Parity,0.26769837966216464
2009-05-31,"{""Market_Return"",""EU""}",Risk Parity,0.26588455429414015
2009-06-30,"{""Market_Return"",""EU""}",Risk Parity,0.26264776300908205
2009-07-31,"{""Market_Return"",""EU""}",Risk Parity,0.26293049044644323
2009-08-31,"{""Market_Return"",""EU""}",Risk Parity,0.26070625502849043
2009-09-30,"{""Market_Return"",""EU""}",Risk Parity,0.26012406871942734
2009-10-31,"{""Market_Return"",""EU""}",Risk Parity,0.2597603809752016
2009-11-30,"{""Market_Return"",""EU""}",Risk Parity,0.2599998173007458
2009-12-31,"{""Market_Return"",""EU""}",Risk Parity,0.2598599663157416
2010-01-31,"{""Market_Return"",""EU""}",Risk Parity,0.2602265621120572
2010-02-28,"{""Market_Return"",""EU""}",Risk Parity,0.26036017171037446
2010-03-31,"{""Market_Return"",""EU""}",Risk Parity,0.261174479129874
