TIME_PERIOD,Portfolio,Region,Return_EUR,Return_RF_EU
2008-03-31,ME2 PRIOR2,EU,-2.966498861624089,0.3817116060816219
2008-03-31,SMALL HiPRIOR,EU,-2.9377226157348844,0.3817116060816219
2008-03-31,SMALL LoPRIOR,EU,-5.201453959018465,0.3817116060816219
2008-03-31,BIG HiPRIOR,US,-3.8969308120414894,0.3817116060816219
2008-03-31,BIG LoPRIOR,US,-10.563427776372379,0.3817116060816219
2008-03-31,ME1 PRIOR2,US,-2.7075126486212895,0.3817116060816219
2008-03-31,ME2 PRIOR2,US,-4.606744877308373,0.3817116060816219
2008-03-31,SMALL HiPRIOR,US,-5.009612319757139,0.3817116060816219
2008-03-31,SMALL LoPRIOR,US,-6.496385024032378,0.3817116060816219
2008-04-30,RF,EU,0.3897865769512143,0.3897865769512143
2008-04-30,RF,US,1.9334723294723375,0.3897865769512143
2008-04-30,Market_Return,US,6.55846039204994,0.3897865769512143
2008-04-30,Small Cap,EU,3.8766935839150154,0.3897865769512143
2008-04-30,Tech Stocks,US,8.231817245817254,0.3897865769512143
2008-04-30,Market_Return,EU,6.508695712253406,0.3897865769512143
2008-04-30,Tech Stocks,EU,7.020988416988416,0.3897865769512143
2008-04-30,Small Cap,US,5.075950038011156,0.3897865769512143
2008-04-30,BIG HiPRIOR,EU,7.020988416988416,0.3897865769512143
2008-04-30,BIG LoPRIOR,EU,7.051513513513498,0.3897865769512143
2008-04-30,ME1 PRIOR2,EU,3.48007722007722,0.3897865769512143
2008-04-30,ME2 PRIOR2,EU,6.451186615186614,0.3897865769512143
2008-04-30,SMALL HiPRIOR,EU,4.263554697554696,0.3897865769512143
2008-04-30,SMALL LoPRIOR,EU,3.927778635778637,0.3897865769512143
2008-04-30,BIG HiPRIOR,US,8.231817245817254,0.3897865769512143
2008-04-30,BIG LoPRIOR,US,10.653474903474901,0.3897865769512143
2008-04-30,ME1 PRIOR2,US,4.650205920205906,0.3897865769512143
2008-04-30,ME2 PRIOR2,US,4.151629343629338,0.3897865769512143
2008-04-30,SMALL HiPRIOR,US,6.339261261261271,0.3897865769512143
2008-04-30,SMALL LoPRIOR,US,4.5891557271557275,0.3897865769512143
2008-05-31,RF,US,0.3867165334021081,0.4053977024181179
2008-05-31,RF,EU,0.4053977024181179,0.4053977024181179
2008-05-31,Tech Stocks,EU,2.951998968274424,0.4053977024181179
2008-05-31,Small Cap,EU,1.3083399766176602,0.4053977024181179
2008-05-31,Tech Stocks,US,3.1023084859427286,0.4053977024181179
2008-05-31,Market_Return,US,2.168795175182584,0.4053977024181179
2008-05-31,Market_Return,EU,1.181053725210535,0.4053977024181179
2008-05-31,Small Cap,US,4.47163924794202,0.4053977024181179
2008-05-31,BIG HiPRIOR,EU,2.951998968274424,0.4053977024181179
2008-05-31,BIG LoPRIOR,EU,-3.2106912561258696,0.4053977024181179
2008-05-31,ME1 PRIOR2,EU,2.090224400309509,0.4053977024181179
2008-05-31,ME2 PRIOR2,EU,1.8196672685065636,0.4053977024181179
2008-05-31,SMALL HiPRIOR,EU,2.621318029404165,0.4053977024181179
2008-05-31,SMALL LoPRIOR,EU,-0.02412948155792094,0.4053977024181179
2008-05-31,BIG HiPRIOR,US,3.1023084859427286,0.4053977024181179
2008-05-31,BIG LoPRIOR,US,-2.6595563580087713,0.4053977024181179
2008-05-31,ME1 PRIOR2,US,4.184537013154497,0.4053977024181179
2008-05-31,ME2 PRIOR2,US,1.5491101367036322,0.4053977024181179
2008-05-31,SMALL HiPRIOR,US,5.176579829765274,0.4053977024181179
2008-05-31,SMALL LoPRIOR,US,4.144454475109612,0.4053977024181179
2008-06-30,RF,EU,0.4021648568503946,0.4021648568503946
2008-06-30,RF,US,-1.456714031971586,0.4021648568503946
2008-06-30,Small Cap,US,-11.86005607996407,0.4021648568503946
2008-06-30,Small Cap,EU,-9.548412992794049,0.4021648568503946
2008-06-30,Tech Stocks,EU,-6.818208576503437,0.4021648568503946
2008-06-30,Tech Stocks,US,-5.903311342298906,0.4021648568503946
2008-06-30,Market_Return,EU,-10.080656150102984,0.4021648568503946
2008-06-30,Market_Return,US,-9.800189905488011,0.4021648568503946
2008-06-30,BIG HiPRIOR,EU,-6.818208576503437,0.4021648568503946
2008-06-30,BIG LoPRIOR,EU,-16.557437198680546,0.4021648568503946
2008-06-30,ME1 PRIOR2,EU,-7.251063181933532,0.4021648568503946
2008-06-30,ME2 PRIOR2,EU,-10.123643745242333,0.4021648568503946
2008-06-30,SMALL HiPRIOR,EU,-4.624422735346371,0.4021648568503946
2008-06-30,SMALL LoPRIOR,EU,-13.55696777467648,0.4021648568503946
2008-06-30,BIG HiPRIOR,US,-5.903311342298906,0.4021648568503946
2008-06-30,BIG LoPRIOR,US,-20.640043136259834,0.4021648568503946
2008-06-30,ME1 PRIOR2,US,-11.294318700837351,0.4021648568503946
2008-06-30,ME2 PRIOR2,US,-11.648472468916523,0.4021648568503946
2008-06-30,SMALL HiPRIOR,US,-6.690319715808187,0.4021648568503946
2008-06-30,SMALL LoPRIOR,US,-16.970616594772906,0.4021648568503946
2008-07-31,RF,US,1.1315482672474673,0.41206885112503744
2008-07-31,RF,EU,0.41206885112503744,0.41206885112503744
2008-07-31,Tech Stocks,EU,-4.49304208570878,0.41206885112503744
2008-07-31,Tech Stocks,US,-2.6451066555633815,0.41206885112503744
2008-07-31,Small Cap,US,4.716803561435265,0.41206885112503744
2008-07-31,Market_Return,US,0.44525049183001847,0.41206885112503744
2008-07-31,Market_Return,EU,-2.5696596828688465,0.41206885112503744
2008-07-31,Small Cap,EU,-4.134275565655047,0.41206885112503744
2008-07-31,BIG HiPRIOR,EU,-4.49304208570878,0.41206885112503744
2008-07-31,BIG LoPRIOR,EU,-0.4740349753378865,0.41206885112503744
2008-07-31,ME1 PRIOR2,EU,-3.2509871244635065,0.41206885112503744
2008-07-31,ME2 PRIOR2,EU,-1.7766779834731778,0.41206885112503744
2008-07-31,SMALL HiPRIOR,EU,-4.85657036704886,0.41206885112503744
2008-07-31,SMALL LoPRIOR,EU,-4.3718659919287575,0.41206885112503744
2008-07-31,BIG HiPRIOR,US,-2.6451066555633815,0.41206885112503744
2008-07-31,BIG LoPRIOR,US,4.524478893088229,0.41206885112503744
2008-07-31,ME1 PRIOR2,US,4.999085260393329,0.41206885112503744
2008-07-31,ME2 PRIOR2,US,2.58566139260779,0.41206885112503744
2008-07-31,SMALL HiPRIOR,US,2.9491896739478705,0.41206885112503744
2008-07-31,SMALL LoPRIOR,US,5.918003971558534,0.41206885112503744
2008-08-31,RF,US,6.082757380386823,0.4196516452882937
2008-08-31,RF,EU,0.4196516452882937,0.4196516452882937
2008-08-31,Small Cap,US,10.59675151711243,0.4196516452882937
2008-08-31,Tech Stocks,EU,-1.0685320665083253,0.4196516452882937
2008-08-31,Tech Stocks,US,5.913245334238212,0.4196516452882937
2008-08-31,Market_Return,US,7.68404343249953,0.4196516452882937
2008-08-31,Small Cap,EU,1.38603924452149,0.4196516452882937
2008-08-31,Market_Return,EU,1.2503735566426937,0.4196516452882937
2008-08-31,BIG HiPRIOR,EU,-1.0685320665083253,0.4196516452882937
2008-08-31,BIG LoPRIOR,EU,4.694877502544955,0.4196516452882937
2008-08-31,ME1 PRIOR2,EU,0.46767085171360634,0.4196516452882937
2008-08-31,ME2 PRIOR2,EU,1.42117611129963,0.4196516452882937
2008-08-31,SMALL HiPRIOR,EU,-1.1744770953512074,0.4196516452882937
2008-08-31,SMALL LoPRIOR,EU,3.6354272141160493,0.4196516452882937
2008-08-31,BIG HiPRIOR,US,5.913245334238212,0.4196516452882937
2008-08-31,BIG LoPRIOR,US,8.116901934170343,0.4196516452882937
2008-08-31,ME1 PRIOR2,US,10.818500169664063,0.4196516452882937
2008-08-31,ME2 PRIOR2,US,8.784355615880557,0.4196516452882937
2008-08-31,SMALL HiPRIOR,US,6.61248252460129,0.4196516452882937
2008-08-31,SMALL LoPRIOR,US,13.912095011876474,0.4196516452882937
2008-09-30,RF,EU,0.35946524445315053,0.35946524445315053
2008-09-30,RF,US,3.1748759001607993,0.35946524445315053
2008-09-30,Market_Return,EU,-12.242973294350122,0.35946524445315053
2008-09-30,Tech Stocks,US,-8.765182129623156,0.35946524445315053
2008-09-30,Market_Return,US,-6.3639524695704575,0.35946524445315053
2008-09-30,Tech Stocks,EU,-12.08243725092639,0.35946524445315053
2008-09-30,Small Cap,EU,-14.924597305554636,0.35946524445315053
2008-09-30,Small Cap,US,-5.870110100251964,0.35946524445315053
2008-09-30,BIG HiPRIOR,EU,-12.08243725092639,0.35946524445315053
2008-09-30,BIG LoPRIOR,EU,-15.82207578829616,0.35946524445315053
2008-09-30,ME1 PRIOR2,EU,-14.266468573026643,0.35946524445315053
2008-09-30,ME2 PRIOR2,EU,-10.444413759351193,0.35946524445315053
2008-09-30,SMALL HiPRIOR,EU,-12.78297559952459,0.35946524445315053
2008-09-30,SMALL LoPRIOR,EU,-16.800769069425996,0.35946524445315053
2008-09-30,BIG HiPRIOR,US,-8.765182129623156,0.35946524445315053
2008-09-30,BIG LoPRIOR,US,-10.640152415577163,0.35946524445315053
2008-09-30,ME1 PRIOR2,US,-3.7480913095154875,0.35946524445315053
2008-09-30,ME2 PRIOR2,US,-3.3463119625253626,0.35946524445315053
2008-09-30,SMALL HiPRIOR,US,-7.209574914353652,0.35946524445315053
2008-09-30,SMALL LoPRIOR,US,-7.096252534433333,0.35946524445315053
2008-10-31,RF,US,12.20853178647016,0.253872631638532
2008-10-31,RF,EU,0.253872631638532,0.253872631638532
2008-10-31,Small Cap,US,-12.148361572177564,0.253872631638532
2008-10-31,Market_Return,EU,-12.363707653826582,0.253872631638532
2008-10-31,Tech Stocks,US,-4.362632280316703,0.253872631638532
2008-10-31,Market_Return,US,-7.080624478149942,0.253872631638532
2008-10-31,Tech Stocks,EU,-5.831389041310672,0.253872631638532
2008-10-31,Small Cap,EU,-18.60749234394966,0.253872631638532
2008-10-31,BIG HiPRIOR,EU,-5.831389041310672,0.253872631638532
2008-10-31,BIG LoPRIOR,EU,-20.866525045073303,0.253872631638532
2008-10-31,ME1 PRIOR2,EU,-17.940223406757084,0.253872631638532
2008-10-31,ME2 PRIOR2,EU,-11.30278827310498,0.253872631638532
2008-10-31,SMALL HiPRIOR,EU,-14.195454260406066,0.253872631638532
2008-10-31,SMALL LoPRIOR,EU,-21.8980183428706,0.253872631638532
2008-10-31,BIG HiPRIOR,US,-4.362632280316703,0.253872631638532
2008-10-31,BIG LoPRIOR,US,-14.554234537900768,0.253872631638532
2008-10-31,ME1 PRIOR2,US,-11.201881320059584,0.253872631638532
2008-10-31,ME2 PRIOR2,US,-5.416549345457412,0.253872631638532
2008-10-31,SMALL HiPRIOR,US,-9.116470957121592,0.253872631638532
2008-10-31,SMALL LoPRIOR,US,-16.57237359880851,0.253872631638532
2008-11-30,RF,EU,0.24447415900494884,0.24447415900494884
2008-11-30,RF,US,0.26579005264399314,0.24447415900494884
2008-11-30,Small Cap,EU,-9.11464332539044,0.24447415900494884
2008-11-30,Tech Stocks,EU,-8.464741101595024,0.24447415900494884
2008-11-30,Small Cap,US,-13.153883875414653,0.24447415900494884
2008-11-30,Market_Return,US,-7.499045645044668,0.24447415900494884
2008-11-30,Market_Return,EU,-6.999216619605185,0.24447415900494884
2008-11-30,Tech Stocks,US,-7.0313703150781635,0.24447415900494884
2008-11-30,BIG HiPRIOR,EU,-8.464741101595024,0.24447415900494884
2008-11-30,BIG LoPRIOR,EU,-8.003656792645543,0.24447415900494884
2008-11-30,ME1 PRIOR2,EU,-8.795518975406608,0.24447415900494884
2008-11-30,ME2 PRIOR2,EU,-4.946467352871835,0.24447415900494884
2008-11-30,SMALL HiPRIOR,EU,-5.9488245462402745,0.24447415900494884
2008-11-30,SMALL LoPRIOR,EU,-11.211199811424521,0.24447415900494884
2008-11-30,BIG HiPRIOR,US,-7.0313703150781635,0.24447415900494884
2008-11-30,BIG LoPRIOR,US,-14.308483538932975,0.24447415900494884
2008-11-30,ME1 PRIOR2,US,-13.426409208768746,0.24447415900494884
2008-11-30,ME2 PRIOR2,US,-4.375123752651831,0.24447415900494884
2008-11-30,SMALL HiPRIOR,US,-9.577357586233973,0.24447415900494884
2008-11-30,SMALL LoPRIOR,US,-16.894565097823516,0.24447415900494884
2008-12-31,RF,US,-8.55069339656535,0.17063455987959353
2008-12-31,RF,EU,0.17063455987959353,0.17063455987959353
2008-12-31,Small Cap,EU,-2.9726581238598806,0.17063455987959353
2008-12-31,Market_Return,US,-6.962005219884776,0.17063455987959353
2008-12-31,Tech Stocks,US,-8.68786735647052,0.17063455987959353
2008-12-31,Market_Return,EU,-2.388876488936433,0.17063455987959353
2008-12-31,Tech Stocks,EU,-4.499489114033196,0.17063455987959353
2008-12-31,Small Cap,US,-2.9189970508577607,0.17063455987959353
2008-12-31,BIG HiPRIOR,EU,-4.499489114033196,0.17063455987959353
2008-12-31,BIG LoPRIOR,EU,-1.4267924121577948,0.17063455987959353
2008-12-31,ME1 PRIOR2,EU,-2.569908744700726,0.17063455987959353
2008-12-31,ME2 PRIOR2,EU,-0.33854566357692306,0.17063455987959353
2008-12-31,SMALL HiPRIOR,EU,-2.057792627721497,0.17063455987959353
2008-12-31,SMALL LoPRIOR,EU,-3.8227642451677895,0.17063455987959353
2008-12-31,BIG HiPRIOR,US,-8.68786735647052,0.17063455987959353
2008-12-31,BIG LoPRIOR,US,-4.023952719695345,0.17063455987959353
2008-12-31,ME1 PRIOR2,US,-3.7404598692246935,0.17063455987959353
2008-12-31,ME2 PRIOR2,US,-6.483939067327725,0.17063455987959353
2008-12-31,SMALL HiPRIOR,US,-4.417184738090114,0.17063455987959353
2008-12-31,SMALL LoPRIOR,US,0.21929510670402408,0.17063455987959353
2009-01-31,RF,US,8.590823970037448,0.11956607300383149
2009-01-31,RF,EU,0.11956607300383149,0.11956607300383149
2009-01-31,Tech Stocks,US,0.055585205992514375,0.11956607300383149
2009-01-31,Market_Return,US,-0.19751591417406025,0.11956607300383149
2009-01-31,Small Cap,EU,1.0028304068518719,0.11956607300383149
2009-01-31,Tech Stocks,EU,-1.6601498127340761,0.11956607300383149
2009-01-31,Small Cap,US,-2.424266788180269,0.11956607300383149
2009-01-31,Market_Return,EU,-3.5408908737582623,0.11956607300383149
2009-01-31,BIG HiPRIOR,EU,-1.6601498127340761,0.11956607300383149
2009-01-31,BIG LoPRIOR,EU,-8.436217228464429,0.11956607300383149
2009-01-31,ME1 PRIOR2,EU,1.6301521535580576,0.11956607300383149
2009-01-31,ME2 PRIOR2,EU,-3.897120786516851,0.11956607300383149
2009-01-31,SMALL HiPRIOR,EU,1.0003253745318403,0.11956607300383149
2009-01-31,SMALL LoPRIOR,EU,0.5659620786516797,0.11956607300383149
2009-01-31,BIG HiPRIOR,US,0.055585205992514375,0.11956607300383149
2009-01-31,BIG LoPRIOR,US,0.46823033707865136,0.11956607300383149
2009-01-31,ME1 PRIOR2,US,-2.0619358614232226,0.11956607300383149
2009-01-31,ME2 PRIOR2,US,-0.20503277153557065,0.11956607300383149
2009-01-31,SMALL HiPRIOR,US,-4.592102059925097,0.11956607300383149
2009-01-31,SMALL LoPRIOR,US,0.13159878277153325,0.11956607300383149
2009-02-28,RF,US,1.3704650427080054,0.13840474758186438
2009-02-28,RF,EU,0.13840474758186438,0.13840474758186438
2009-02-28,Small Cap,US,-11.830379240018273,0.13840474758186438
2009-02-28,Tech Stocks,EU,-7.974957291996205,0.13840474758186438
2009-02-28,Small Cap,EU,-5.962221820416705,0.13840474758186438
2009-02-28,Market_Return,US,-9.003976881449706,0.13840474758186438
2009-02-28,Market_Return,EU,-8.867927695300978,0.13840474758186438
2009-02-28,Tech Stocks,US,-8.076317621006012,0.13840474758186438
2009-02-28,BIG HiPRIOR,EU,-7.974957291996205,0.13840474758186438
2009-02-28,BIG LoPRIOR,EU,-11.887465991774746,0.13840474758186438
2009-02-28,ME1 PRIOR2,EU,-4.832787092692186,0.13840474758186438
2009-02-28,ME2 PRIOR2,EU,-9.241961404618792,0.13840474758186438
2009-02-28,SMALL HiPRIOR,EU,-3.0285732363176123,0.13840474758186438
2009-02-28,SMALL LoPRIOR,EU,-8.238494147421704,0.13840474758186438
2009-02-28,BIG HiPRIOR,US,-8.076317621006012,0.13840474758186438
2009-02-28,BIG LoPRIOR,US,-12.698348623853207,0.13840474758186438
2009-02-28,ME1 PRIOR2,US,-11.036039228092378,0.13840474758186438
2009-02-28,ME2 PRIOR2,US,-8.948016450490357,0.13840474758186438
2009-02-28,SMALL HiPRIOR,US,-10.742094273963929,0.13840474758186438
2009-02-28,SMALL LoPRIOR,US,-14.948547927870933,0.13840474758186438
2009-03-31,RF,US,-4.970477908025245,0.12144882192272988
2009-03-31,RF,EU,0.12144882192272988,0.12144882192272988
2009-03-31,Market_Return,EU,1.6756166746149446,0.12144882192272988
2009-03-31,Tech Stocks,EU,-0.7995160805530475,0.12144882192272988
2009-03-31,Small Cap,US,5.9148358368855245,0.12144882192272988
2009-03-31,Small Cap,EU,1.1583029376630058,0.12144882192272988
2009-03-31,Market_Return,US,3.6242144480501355,0.12144882192272988
2009-03-31,Tech Stocks,US,0.7206522392545907,0.12144882192272988
2009-03-31,BIG HiPRIOR,EU,-0.7995160805530475,0.12144882192272988
2009-03-31,BIG LoPRIOR,EU,11.067297865945307,0.12144882192272988
2009-03-31,ME1 PRIOR2,EU,-1.1700571085061569,0.12144882192272988
2009-03-31,ME2 PRIOR2,EU,0.35961226330026363,0.12144882192272988
2009-03-31,SMALL HiPRIOR,EU,-2.7947370003005716,0.12144882192272988
2009-03-31,SMALL LoPRIOR,EU,4.939119326720771,0.12144882192272988
2009-03-31,BIG HiPRIOR,US,0.7206522392545907,0.12144882192272988
2009-03-31,BIG LoPRIOR,US,12.796489329726484,0.12144882192272988
2009-03-31,ME1 PRIOR2,US,5.822717162608953,0.12144882192272988
2009-03-31,ME2 PRIOR2,US,5.157643522693121,0.12144882192272988
2009-03-31,SMALL HiPRIOR,US,2.2693237150586185,0.12144882192272988
2009-03-31,SMALL LoPRIOR,US,12.672975653742114,0.12144882192272988
2009-04-30,RF,US,0.25861242937854456,0.09307937813552103
2009-04-30,RF,EU,0.09307937813552103,0.09307937813552103
2009-04-30,Small Cap,EU,19.577658809859024,0.09307937813552103
2009-04-30,Tech Stocks,EU,4.3186802259887,0.09307937813552103
2009-04-30,Tech Stocks,US,2.6345039548022555,0.09307937813552103
2009-04-30,Small Cap,US,22.804548196799473,0.09307937813552103
2009-04-30,Market_Return,EU,14.37998233316228,0.09307937813552103
2009-04-30,Market_Return,US,10.457963573285882,0.09307937813552103
2009-04-30,BIG HiPRIOR,EU,4.3186802259887,0.09307937813552103
2009-04-30,BIG LoPRIOR,EU,32.38828474576272,0.09307937813552103
2009-04-30,ME1 PRIOR2,EU,15.556546892655362,0.09307937813552103
2009-04-30,ME2 PRIOR2,EU,13.752072316384186,0.09307937813552103
2009-04-30,SMALL HiPRIOR,EU,7.225889265536722,0.09307937813552103
2009-04-30,SMALL LoPRIOR,EU,31.455972881355933,0.09307937813552103
2009-04-30,BIG HiPRIOR,US,2.6345039548022555,0.09307937813552103
2009-04-30,BIG LoPRIOR,US,33.83186440677966,0.09307937813552103
2009-04-30,ME1 PRIOR2,US,22.734345762711882,0.09307937813552103
2009-04-30,ME2 PRIOR2,US,14.203190960451977,0.09307937813552103
2009-04-30,SMALL HiPRIOR,US,9.13061242937853,0.09307937813552103
2009-04-30,SMALL LoPRIOR,US,46.79400677966103,0.09307937813552103
2009-05-31,RF,EU,0.09667377240349873,0.09667377240349873
2009-05-31,RF,US,-5.837707476237767,0.09667377240349873
2009-05-31,Market_Return,US,-0.9525864633454761,0.09667377240349873
2009-05-31,Tech Stocks,EU,3.0888778550149,0.09667377240349873
2009-05-31,Tech Stocks,US,-3.022254929777276,0.09667377240349873
2009-05-31,Market_Return,EU,6.255986220114112,0.09667377240349873
2009-05-31,Small Cap,EU,8.272255499773221,0.09667377240349873
2009-05-31,Small Cap,US,-0.7388679346507863,0.09667377240349873
2009-05-31,BIG HiPRIOR,EU,3.0888778550149,0.09667377240349873
2009-05-31,BIG LoPRIOR,EU,9.190594410554695,0.09667377240349873
2009-05-31,ME1 PRIOR2,EU,7.081359058022414,0.09667377240349873
2009-05-31,ME2 PRIOR2,EU,6.2056497375514255,0.09667377240349873
2009-05-31,SMALL HiPRIOR,EU,3.691516527166982,0.09667377240349873
2009-05-31,SMALL LoPRIOR,EU,12.109625478791315,0.09667377240349873
2009-05-31,BIG HiPRIOR,US,-3.022254929777276,0.09667377240349873
2009-05-31,BIG LoPRIOR,US,7.674581500922116,0.09667377240349873
2009-05-31,ME1 PRIOR2,US,-2.513778550148956,0.09667377240349873
2009-05-31,ME2 PRIOR2,US,-0.26329975883103884,0.09667377240349873
2009-05-31,SMALL HiPRIOR,US,-4.585348985671729,0.09667377240349873
2009-05-31,SMALL LoPRIOR,US,8.324301319336072,0.09667377240349873
2009-06-30,RF,EU,0.06692488351247117,0.06692488351247117
2009-06-30,RF,US,-0.2447304372435326,0.06692488351247117
2009-06-30,Tech Stocks,EU,0.5931300410357778,0.06692488351247117
2009-06-30,Market_Return,US,0.16145809266891584,0.06692488351247117
2009-06-30,Market_Return,EU,-2.1335451338127553,0.06692488351247117
2009-06-30,Small Cap,EU,-0.6729053173629285,0.06692488351247117
2009-06-30,Tech Stocks,US,1.181627281731977,0.06692488351247117
2009-06-30,Small Cap,US,1.958557658699911,0.06692488351247117
2009-06-30,BIG HiPRIOR,EU,0.5931300410357778,0.06692488351247117
2009-06-30,BIG LoPRIOR,EU,-3.147318522711217,0.06692488351247117
2009-06-30,ME1 PRIOR2,EU,-0.2846285552568446,0.06692488351247117
2009-06-30,ME2 PRIOR2,EU,-3.4665034668176133,0.06692488351247117
2009-06-30,SMALL HiPRIOR,EU,-0.13501061270696368,0.06692488351247117
2009-06-30,SMALL LoPRIOR,EU,-1.2820815055893746,0.06692488351247117
2009-06-30,BIG HiPRIOR,US,1.181627281731977,0.06692488351247117
2009-06-30,BIG LoPRIOR,US,-6.279320786755363,0.06692488351247117
2009-06-30,ME1 PRIOR2,US,2.7675774727607063,0.06692488351247117
2009-06-30,ME2 PRIOR2,US,0.43353756898257245,0.06692488351247117
2009-06-30,SMALL HiPRIOR,US,2.787526531767355,0.06692488351247117
2009-06-30,SMALL LoPRIOR,US,-0.6137880288665798,0.06692488351247117
2009-07-31,RF,US,-0.01829537416890048,0.0664363225005351
2009-07-31,RF,EU,0.0664363225005351,0.0664363225005351
2009-07-31,Market_Return,EU,10.209085904077275,0.0664363225005351
2009-07-31,Small Cap,EU,7.236630992929758,0.0664363225005351
2009-07-31,Small Cap,US,10.25824237158018,0.0664363225005351
2009-07-31,Tech Stocks,US,6.11996746357336,0.0664363225005351
2009-07-31,Market_Return,US,7.721098997114173,0.0664363225005351
2009-07-31,Tech Stocks,EU,9.38904229735465,0.0664363225005351
2009-07-31,BIG HiPRIOR,EU,9.38904229735465,0.0664363225005351
2009-07-31,BIG LoPRIOR,EU,12.638122789644939,0.0664363225005351
2009-07-31,ME1 PRIOR2,EU,5.980007073136235,0.0664363225005351
2009-07-31,ME2 PRIOR2,EU,10.188815956995342,0.0664363225005351
2009-07-31,SMALL HiPRIOR,EU,7.859475173291841,0.0664363225005351
2009-07-31,SMALL LoPRIOR,EU,7.7295119536002375,0.0664363225005351
2009-07-31,BIG HiPRIOR,US,6.11996746357336,0.0664363225005351
2009-07-31,BIG LoPRIOR,US,10.928606592162978,0.0664363225005351
2009-07-31,ME1 PRIOR2,US,10.148827274013314,0.0664363225005351
2009-07-31,ME2 PRIOR2,US,7.839480831800827,0.0664363225005351
2009-07-31,SMALL HiPRIOR,US,7.999435563728966,0.0664363225005351
2009-07-31,SMALL LoPRIOR,US,14.277658791908337,0.0664363225005351
2009-08-31,RF,US,-0.9289952354260294,0.08589245170889237
2009-08-31,RF,EU,0.08589245170889237,0.08589245170889237
2009-08-31,Market_Return,US,2.381261535489726,0.08589245170889237
2009-08-31,Small Cap,EU,7.622823131016613,0.08589245170889237
2009-08-31,Tech Stocks,US,0.9828839686098405,0.08589245170889237
2009-08-31,Small Cap,US,3.056030502051243,0.08589245170889237
2009-08-31,Tech Stocks,EU,-1.1271174327354458,0.08589245170889237
2009-08-31,Market_Return,EU,4.699550832448175,0.08589245170889237
2009-08-31,BIG HiPRIOR,EU,-1.1271174327354458,0.08589245170889237
2009-08-31,BIG LoPRIOR,EU,9.383265134529125,0.08589245170889237
2009-08-31,ME1 PRIOR2,EU,6.540211603138985,0.08589245170889237
2009-08-31,ME2 PRIOR2,EU,4.3311491031389835,0.08589245170889237
2009-08-31,SMALL HiPRIOR,EU,3.558472533632269,0.08589245170889237
2009-08-31,SMALL LoPRIOR,EU,11.414017656950648,0.08589245170889237
2009-08-31,BIG HiPRIOR,US,0.9828839686098405,0.08589245170889237
2009-08-31,BIG LoPRIOR,US,7.501104260089662,0.08589245170889237
2009-08-31,ME1 PRIOR2,US,2.627298206277999,0.08589245170889237
2009-08-31,ME2 PRIOR2,US,2.4291760089685965,0.08589245170889237
2009-08-31,SMALL HiPRIOR,US,-1.2360846412556157,0.08589245170889237
2009-08-31,SMALL LoPRIOR,US,10.274815022421492,0.08589245170889237
2009-09-30,RF,US,-2.5238871815884636,0.05849109060388513
2009-09-30,RF,EU,0.05849109060388513,0.05849109060388513
2009-09-30,Market_Return,US,1.4447562401003622,0.05849109060388513
2009-09-30,Market_Return,EU,2.7903998751835024,0.05849109060388513
2009-09-30,Small Cap,EU,4.463931273089131,0.05849109060388513
2009-09-30,Tech Stocks,EU,1.4040073755378017,0.05849109060388513
2009-09-30,Tech Stocks,US,0.6047831728470925,0.05849109060388513
2009-09-30,Small Cap,US,4.015809924271153,0.05849109060388513
2009-09-30,BIG HiPRIOR,EU,1.4040073755378017,0.05849109060388513
2009-09-30,BIG LoPRIOR,EU,4.133065628628017,0.05849109060388513
2009-09-30,ME1 PRIOR2,EU,4.05509253568259,0.05849109060388513
2009-09-30,ME2 PRIOR2,EU,2.4566441303011715,0.05849109060388513
2009-09-30,SMALL HiPRIOR,EU,3.0024557809192203,0.05849109060388513
2009-09-30,SMALL LoPRIOR,EU,5.721767397391247,0.05849109060388513
2009-09-30,BIG HiPRIOR,US,0.6047831728470925,0.05849109060388513
2009-09-30,BIG LoPRIOR,US,4.2987584511370756,0.05849109060388513
2009-09-30,ME1 PRIOR2,US,2.9732158710646814,0.05849109060388513
2009-09-30,ME2 PRIOR2,US,0.9556620911015585,0.05849109060388513
2009-09-30,SMALL HiPRIOR,US,2.193484941610322,0.05849109060388513
2009-09-30,SMALL LoPRIOR,US,7.99273372942703,0.05849109060388513
2009-10-31,RF,US,-1.060810810810807,0.055215860848936815
2009-10-31,RF,EU,0.055215860848936815,0.055215860848936815
2009-10-31,Tech Stocks,EU,-1.6742337837837908,0.055215860848936815
2009-10-31,Tech Stocks,US,-2.4360655405405396,0.055215860848936815
2009-10-31,Small Cap,EU,-1.747683391948525,0.055215860848936815
2009-10-31,Small Cap,US,-8.231422940925157,0.055215860848936815
2009-10-31,Market_Return,US,-3.5439722027179146,0.055215860848936815
2009-10-31,Market_Return,EU,-2.9210173099759222,0.055215860848936815
2009-10-31,BIG HiPRIOR,EU,-1.6742337837837908,0.055215860848936815
2009-10-31,BIG LoPRIOR,EU,-6.096815540540547,0.055215860848936815
2009-10-31,ME1 PRIOR2,EU,-0.7837810810810737,0.055215860848936815
2009-10-31,ME2 PRIOR2,EU,-1.7731729729729722,0.055215860848936815
2009-10-31,SMALL HiPRIOR,EU,-0.6155844594594555,0.055215860848936815
2009-10-31,SMALL LoPRIOR,EU,-3.5145027027027,0.055215860848936815
