TIME_PERIOD,Portfolio,Historical return,Historical variance,Type
2024-06-30,Bounded efficient frontier,1.1296537183885242,20.324840147294083,l
2024-06-30,Bounded efficient frontier,1.1396537183885243,20.878525991297796,l
2024-06-30,"{""Tech Stocks"",""EU""}",0.45069495587016245,15.568176739643436,p
2024-06-30,Risk Parity,0.5625884967813918,15.880296481201947,p
2024-06-30,"{""Market_Return"",""EU""}",0.5435153989161594,16.23709720781477,p
2024-06-30,Global Minimum Variance portfolio,0.6896537183885239,14.181996546148476,p
2024-06-30,Maximal historical return,1.1467013022334918,21.32148222416759,p
2024-06-30,"{""Tech Stocks"",""US""}",1.1467013022334918,21.32148222416759,p
2024-06-30,"{""Market_Return"",""US""}",1.0521654765928605,19.01045269422979,p
2024-06-30,"{""Small Cap"",""US""}",0.11759961572306911,32.91126849981262,p
2024-06-30,"{""Small Cap"",""EU""}",-0.023104678960055018,20.896107679549864,p
2024-06-30,Sharpe-portfolio,1.1116218867835745,19.548335941913223,p
