TIME_PERIOD,Portfolio,Historical return,Historical variance,Type
2009-06-30,Bounded efficient frontier,-0.0763886587650453,3.081647448783923,l
2009-06-30,Bounded efficient frontier,-0.0663886587650453,3.3363387961576434,l
2009-06-30,Bounded efficient frontier,-0.056388658765045285,3.6710798684161374,l
2009-06-30,Bounded efficient frontier,-0.046388658765045276,4.085870665580433,l
2009-06-30,Bounded efficient frontier,-0.03638865876504527,4.580711187622831,l
2009-06-30,Bounded efficient frontier,-0.02638865876504526,5.155601434565666,l
2009-06-30,Bounded efficient frontier,-0.01638865876504525,5.810541406386324,l
2009-06-30,Bounded efficient frontier,-0.006388658765045241,6.545531103103068,l
2009-06-30,Bounded efficient frontier,0.003611341234954768,7.360570524722614,l
2009-06-30,Bounded efficient frontier,0.013611341234954777,8.255659671233493,l
2009-06-30,Bounded efficient frontier,0.023611341234954786,9.230798542609435,l
2009-06-30,Bounded efficient frontier,0.033611341234954795,10.285987138919197,l
2009-06-30,Bounded efficient frontier,0.043611341234954804,11.421225460069895,l
2009-06-30,Bounded efficient frontier,0.05361134123495481,12.636513506130385,l
2009-06-30,Bounded efficient frontier,0.06361134123495482,13.931851277111594,l
2009-06-30,Bounded efficient frontier,0.07361134123495483,15.307238772986548,l
2009-06-30,Bounded efficient frontier,0.08361134123495484,16.762675993676723,l
2009-06-30,Bounded efficient frontier,0.09361134123495485,18.298162939352178,l
2009-06-30,Bounded efficient frontier,0.10361134123495486,19.913699746629604,l
2009-06-30,Bounded efficient frontier,0.11361134123495487,21.609286115015877,l
2009-06-30,Bounded efficient frontier,0.12361134123495487,23.38492219636263,l
2009-06-30,Bounded efficient frontier,0.13361134123495488,25.240608493677872,l
2009-06-30,Bounded efficient frontier,0.1436113412349549,27.176343841333036,l
2009-06-30,Bounded efficient frontier,0.1536113412349549,29.192128771244896,l
2009-06-30,Bounded efficient frontier,0.1636113412349549,31.287963859545393,l
2009-06-30,Bounded efficient frontier,0.17361134123495492,33.4638485188151,l
2009-06-30,Sharpe-portfolio,0.17710340512307723,34.242539512167134,p
2009-06-30,Maximal historical return,0.17710340512307943,34.24253951216709,p
2009-06-30,Global Minimum Variance portfolio,-0.3163886587650455,1.6994114045266584,p
2009-06-30,Risk Parity,-0.502814304888747,2.1026549756318795,p
2014-06-30,"{""Market_Return"",""EU""}",0.9348638165538367,13.838858807342696,p
2014-06-30,"{""Market_Return"",""US""}",1.4746747076968214,7.964659038108911,p
2014-06-30,"{""RF"",""EU""}",0.0,0.00026007992437559986,p
2014-06-30,"{""MOM"",""EU""}",1.047189865382422,11.401505219110637,p
2014-06-30,"{""MOM"",""US""}",0.13703848074543862,6.766477431819378,p
2014-06-30,"{""SMB"",""EU""}",0.13046035287339863,3.2190694148009613,p
2014-06-30,"{""SMB"",""US""}",0.06923259987370493,3.5375044681433643,p
2014-06-30,Bounded efficient frontier,0.3455737787572466,1.0059258623749965,l
2014-06-30,Bounded efficient frontier,0.3555737787572466,1.0062111273476202,l
2014-06-30,Bounded efficient frontier,0.3655737787572466,1.0070669226768525,l
2014-06-30,Bounded efficient frontier,0.3755737787572466,1.0084932484117963,l
2014-06-30,Bounded efficient frontier,0.38557377875724663,1.0104901052862605,l
2014-06-30,Bounded efficient frontier,0.39557377875724664,1.013057493913173,l
2014-06-30,Bounded efficient frontier,0.40557377875724665,1.016195409933975,l
2014-06-30,Bounded efficient frontier,0.41557377875724666,1.0199038566252479,l
2014-06-30,Bounded efficient frontier,0.42557377875724667,1.0241828340031258,l
2014-06-30,Bounded efficient frontier,0.4355737787572467,1.0290323421853909,l
2014-06-30,Bounded efficient frontier,0.4455737787572467,1.0344523818226197,l
2014-06-30,Bounded efficient frontier,0.4555737787572467,1.0404429527953696,l
2014-06-30,Bounded efficient frontier,0.4655737787572467,1.0470040558363962,l
2014-06-30,Bounded efficient frontier,0.4755737787572467,1.0541356924151952,l
2014-06-30,Bounded efficient frontier,0.4855737787572467,1.0618378655540097,l
2014-06-30,Bounded efficient frontier,0.49557377875724673,1.0701105835621678,l
2014-06-30,Bounded efficient frontier,0.5055737787572467,1.0789539126052532,l
2014-06-30,Bounded efficient frontier,0.5155737787572467,1.0883674911975378,l
2014-06-30,Bounded efficient frontier,0.5255737787572468,1.0985053253879131,l
2014-06-30,Bounded efficient frontier,0.5355737787572468,1.1093364144514788,l
2014-06-30,Bounded efficient frontier,0.5455737787572468,1.120585549320594,l
2014-06-30,Bounded efficient frontier,0.5555737787572468,1.1322517900626747,l
2014-06-30,Bounded efficient frontier,0.5655737787572468,1.1443348033750165,l
2014-06-30,Bounded efficient frontier,0.5755737787572468,1.156834869472564,l
2014-06-30,Bounded efficient frontier,0.5855737787572468,1.1697519464067199,l
2014-06-30,Bounded efficient frontier,0.5955737787572468,1.1830861297079678,l
2014-06-30,Bounded efficient frontier,0.6055737787572468,1.1968370724179884,l
2014-06-30,Bounded efficient frontier,0.6155737787572468,1.211005472486565,l
2014-06-30,Bounded efficient frontier,0.6255737787572468,1.2255904088801914,l
2014-06-30,Bounded efficient frontier,0.6355737787572469,1.240592326137188,l
2014-06-30,Bounded efficient frontier,0.6455737787572469,1.2560114333906065,l
2014-06-30,Bounded efficient frontier,0.6555737787572469,1.2718471679014096,l
2014-06-30,Bounded efficient frontier,0.6655737787572469,1.2881001496877034,l
2014-06-30,Bounded efficient frontier,0.6755737787572469,1.3047701270213046,l
2014-06-30,Bounded efficient frontier,0.6855737787572469,1.3218573317636046,l
2014-06-30,Bounded efficient frontier,0.6955737787572469,1.3393610208241928,l
2014-06-30,Bounded efficient frontier,0.7055737787572469,1.357515887022993,l
2014-06-30,Bounded efficient frontier,0.7155737787572469,1.3769481948159705,l
2014-06-30,Bounded efficient frontier,0.7255737787572469,1.397692575751005,l
2014-06-30,Bounded efficient frontier,0.7355737787572469,1.4197485390665594,l
2014-06-30,Bounded efficient frontier,0.745573778757247,1.4431165883616501,l
2014-06-30,Bounded efficient frontier,0.755573778757247,1.4677965512656506,l
2014-06-30,Bounded efficient frontier,0.765573778757247,1.4937884250957147,l
2014-06-30,Bounded efficient frontier,0.775573778757247,1.5210922080277842,l
2014-06-30,Bounded efficient frontier,0.785573778757247,1.5497078997230949,l
2014-06-30,Bounded efficient frontier,0.795573778757247,1.5796354986270547,l
2014-06-30,Bounded efficient frontier,0.805573778757247,1.610875005430966,l
2014-06-30,Bounded efficient frontier,0.815573778757247,1.6434264237290823,l
2014-06-30,Bounded efficient frontier,0.825573778757247,1.6772897540735654,l
2014-06-30,Bounded efficient frontier,0.835573778757247,1.7124649819869462,l
2014-06-30,Bounded efficient frontier,0.845573778757247,1.7489521234537202,l
2014-06-30,Bounded efficient frontier,0.855573778757247,1.7867511730286094,l
2014-06-30,Bounded efficient frontier,0.8655737787572471,1.8258621314017198,l
2014-06-30,Bounded efficient frontier,0.8755737787572471,1.8662888580277623,l
2014-06-30,Bounded efficient frontier,0.8855737787572471,1.9082143041169328,l
2014-06-30,Bounded efficient frontier,0.8955737787572471,1.951738803772634,l
2014-06-30,Bounded efficient frontier,0.9055737787572471,1.9968623591743713,l
2014-06-30,Bounded efficient frontier,0.9155737787572471,2.04358497136598,l
2014-06-30,Bounded efficient frontier,0.9255737787572471,2.0919066421591466,l
2014-06-30,Bounded efficient frontier,0.9355737787572471,2.141827366268373,l
2014-06-30,Bounded efficient frontier,0.9455737787572471,2.19334714629307,l
2014-06-30,Bounded efficient frontier,0.9555737787572471,2.246465981257079,l
2014-06-30,Bounded efficient frontier,0.9655737787572471,2.301183874090458,l
2014-06-30,Bounded efficient frontier,0.9755737787572472,2.3575008218638978,l
2014-06-30,Bounded efficient frontier,0.9855737787572472,2.4154168219760663,l
2014-06-30,Bounded efficient frontier,0.9955737787572472,2.4749318825830833,l
2014-06-30,Bounded efficient frontier,1.0055737787572472,2.5360459994143594,l
2014-06-30,Bounded efficient frontier,1.0155737787572472,2.5987591649911255,l
2014-06-30,Bounded efficient frontier,1.0255737787572472,2.6630713919130398,l
2014-06-30,Bounded efficient frontier,1.0355737787572472,2.728982681250421,l
2014-06-30,Bounded efficient frontier,1.0455737787572472,2.7964930235926895,l
2014-06-30,Bounded efficient frontier,1.0555737787572472,2.865602415367948,l
2014-06-30,Bounded efficient frontier,1.0655737787572472,2.9363108699649323,l
2014-06-30,Bounded efficient frontier,1.0755737787572472,3.008618373134204,l
2014-06-30,Bounded efficient frontier,1.0855737787572473,3.082524940046781,l
2014-06-30,Bounded efficient frontier,1.0955737787572473,3.158030545048574,l
2014-06-30,Bounded efficient frontier,1.1055737787572473,3.2351352291257793,l
2014-06-30,Bounded efficient frontier,1.1155737787572473,3.313838959614444,l
2014-06-30,Bounded efficient frontier,1.1255737787572473,3.394141746015609,l
2014-06-30,Bounded efficient frontier,1.1355737787572473,3.4760435761587707,l
2014-06-30,Bounded efficient frontier,1.1455737787572473,3.559544486919132,l
2014-06-30,Bounded efficient frontier,1.1555737787572473,3.6446444409807683,l
2014-06-30,Bounded efficient frontier,1.1655737787572473,3.7313434509479713,l
2014-06-30,Bounded efficient frontier,1.1755737787572473,3.819641534039478,l
2014-06-30,Bounded efficient frontier,1.1855737787572473,3.909538630341363,l
2014-06-30,Bounded efficient frontier,1.1955737787572474,4.00103483448261,l
2014-06-30,Bounded efficient frontier,1.2055737787572474,4.094130068571033,l
2014-06-30,Bounded efficient frontier,1.2155737787572474,4.188824339361416,l
2014-06-30,Bounded efficient frontier,1.2255737787572474,4.285117704480914,l
2014-06-30,Bounded efficient frontier,1.2355737787572474,4.383010106302092,l
2014-06-30,Bounded efficient frontier,1.2455737787572474,4.482501564033948,l
2014-06-30,Bounded efficient frontier,1.2555737787572474,4.583592025143051,l
2014-06-30,Bounded efficient frontier,1.2655737787572474,4.68628162539047,l
2014-06-30,Bounded efficient frontier,1.2755737787572474,4.7905702503090195,l
2014-06-30,Bounded efficient frontier,1.2855737787572474,4.896457931048896,l
2014-06-30,Bounded efficient frontier,1.2955737787572474,5.003944667671728,l
2014-06-30,Bounded efficient frontier,1.3055737787572474,5.113030460201753,l
2014-06-30,Bounded efficient frontier,1.3155737787572475,5.223715318338468,l
2014-06-30,Bounded efficient frontier,1.3255737787572475,5.335999214561065,l
2014-06-30,Bounded efficient frontier,1.3355737787572475,5.449882162730932,l
2014-06-30,Bounded efficient frontier,1.3455737787572475,5.565364181767706,l
2014-06-30,Bounded efficient frontier,1.3555737787572475,5.682445262666457,l
2014-06-30,Bounded efficient frontier,1.3655737787572475,5.8011253908450895,l
2014-06-30,Bounded efficient frontier,1.3755737787572475,5.921404563193914,l
2014-06-30,Bounded efficient frontier,1.3855737787572475,6.049529987370791,l
2014-06-30,Bounded efficient frontier,1.3955737787572475,6.194947677742756,l
2014-06-30,Bounded efficient frontier,1.4055737787572475,6.357754046461097,l
2014-06-30,Bounded efficient frontier,1.4155737787572475,6.537949013784227,l
2014-06-30,Bounded efficient frontier,1.4255737787572476,6.7355326599501755,l
2014-06-30,Bounded efficient frontier,1.4355737787572476,6.950504884918261,l
2014-06-30,Bounded efficient frontier,1.4455737787572476,7.182865693663382,l
2014-06-30,Bounded efficient frontier,1.4555737787572476,7.432615161290107,l
2014-06-30,Bounded efficient frontier,1.4655737787572476,7.69975315645274,l
2014-06-30,Sharpe-portfolio,0.8893442890235795,1.9244374661778196,p
2014-06-30,Maximal historical return,1.4746747076968214,7.957987491429447,p
2014-06-30,Risk Parity,0.5211834861973336,1.570654007881258,p
2014-06-30,Global Minimum Variance portfolio,0.3455737787572466,1.0059258619596818,p
2019-06-30,"{""Market_Return"",""EU""}",0.8298721557019739,8.69196873138739,p
2019-06-30,"{""Market_Return"",""US""}",1.199283270840114,13.898531220938347,p
2019-06-30,"{""RF"",""EU""}",0.0,0.000028842460971562384,p
2019-06-30,"{""MOM"",""EU""}",0.48532463261632763,5.607235625708804,p
2019-06-30,"{""MOM"",""US""}",0.04434481747794351,9.515954180821334,p
2019-06-30,"{""SMB"",""EU""}",0.09338306079787922,1.5831538531887204,p
2019-06-30,"{""SMB"",""US""}",-0.05898287111500051,6.824131239308998,p
2019-06-30,Bounded efficient frontier,0.2903291808493041,0.8689390549674965,l
2019-06-30,Bounded efficient frontier,0.3003291808493041,0.8693646582973784,l
2019-06-30,Bounded efficient frontier,0.3103291808493041,0.8706415119644535,l
2019-06-30,Bounded efficient frontier,0.3203291808493041,0.87276951130767,l
2019-06-30,Bounded efficient frontier,0.3303291808493041,0.8757487160773526,l
2019-06-30,Bounded efficient frontier,0.34032918084930414,0.8795791666732794,l
2019-06-30,Bounded efficient frontier,0.35032918084930414,0.8842607865083669,l
2019-06-30,Bounded efficient frontier,0.36032918084930415,0.8898006551711044,l
2019-06-30,Bounded efficient frontier,0.37032918084930416,0.8964190154168538,l
2019-06-30,Bounded efficient frontier,0.38032918084930417,0.9042210958783197,l
2019-06-30,Bounded efficient frontier,0.3903291808493042,0.9132056981219194,l
2019-06-30,Bounded efficient frontier,0.4003291808493042,0.9233744206626453,l
2019-06-30,Bounded efficient frontier,0.4103291808493042,0.9347261160120625,l
2019-06-30,Bounded efficient frontier,0.4203291808493042,0.9472614345873875,l
2019-06-30,Bounded efficient frontier,0.4303291808493042,0.9609801610881763,l
2019-06-30,Bounded efficient frontier,0.4403291808493042,0.9758825900385821,l
2019-06-30,Bounded efficient frontier,0.45032918084930423,0.9919680207879702,l
2019-06-30,Bounded efficient frontier,0.46032918084930424,1.009236771207659,l
2019-06-30,Bounded efficient frontier,0.47032918084930425,1.0276891212941766,l
2019-06-30,Bounded efficient frontier,0.48032918084930426,1.047361364728552,l
2019-06-30,Bounded efficient frontier,0.49032918084930427,1.0685461732417711,l
2019-06-30,Bounded efficient frontier,0.5003291808493042,1.0913070974320243,l
2019-06-30,Bounded efficient frontier,0.5103291808493042,1.115644151156331,l
2019-06-30,Bounded efficient frontier,0.5203291808493042,1.1415573290648615,l
2019-06-30,Bounded efficient frontier,0.5303291808493042,1.1690466299748186,l
2019-06-30,Bounded efficient frontier,0.5403291808493043,1.198112056341302,l
2019-06-30,Bounded efficient frontier,0.5503291808493043,1.2287536061768751,l
2019-06-30,Bounded efficient frontier,0.5603291808493043,1.260971281060931,l
2019-06-30,Bounded efficient frontier,0.5703291808493043,1.2947650791167493,l
2019-06-30,Bounded efficient frontier,0.5803291808493043,1.3301350024319636,l
2019-06-30,Bounded efficient frontier,0.5903291808493043,1.367081049733288,l
2019-06-30,Bounded efficient frontier,0.6003291808493043,1.4056032212392262,l
2019-06-30,Bounded efficient frontier,0.6103291808493043,1.44570151602588,l
2019-06-30,Bounded efficient frontier,0.6203291808493043,1.4873759354373397,l
2019-06-30,Bounded efficient frontier,0.6303291808493043,1.530626478832807,l
2019-06-30,Bounded efficient frontier,0.6403291808493043,1.5754531466983692,l
2019-06-30,Bounded efficient frontier,0.6503291808493044,1.6218559390734484,l
2019-06-30,Bounded efficient frontier,0.6603291808493044,1.6698348542313,l
2019-06-30,Bounded efficient frontier,0.6703291808493044,1.7193898948949673,l
2019-06-30,Bounded efficient frontier,0.6803291808493044,1.7705210582555415,l
2019-06-30,Bounded efficient frontier,0.6903291808493044,1.823228349683745,l
2019-06-30,Bounded efficient frontier,0.7003291808493044,1.877511761741544,l
2019-06-30,Bounded efficient frontier,0.7103291808493044,1.93337129920545,l
2019-06-30,Bounded efficient frontier,0.7203291808493044,1.9908069603967242,l
2019-06-30,Bounded efficient frontier,0.7303291808493044,2.0498187458622903,l
2019-06-30,Bounded efficient frontier,0.7403291808493044,2.110406655634318,l
2019-06-30,Bounded efficient frontier,0.7503291808493044,2.1725707097988534,l
2019-06-30,Bounded efficient frontier,0.7603291808493045,2.236310847786461,l
2019-06-30,Bounded efficient frontier,0.7703291808493045,2.302795439673646,l
2019-06-30,Bounded efficient frontier,0.7803291808493045,2.376850385245901,l
2019-06-30,Bounded efficient frontier,0.7903291808493045,2.459000687103915,l
2019-06-30,Bounded efficient frontier,0.8003291808493045,2.549246354429609,l
2019-06-30,Bounded efficient frontier,0.8103291808493045,2.6475873736386655,l
2019-06-30,Bounded efficient frontier,0.8203291808493045,2.7540237247302595,l
2019-06-30,Bounded efficient frontier,0.8303291808493045,2.868555444231131,l
2019-06-30,Bounded efficient frontier,0.8403291808493045,2.991182505180616,l
2019-06-30,Bounded efficient frontier,0.8503291808493045,3.1219049318886896,l
2019-06-30,Bounded efficient frontier,0.8603291808493045,3.2607227017659177,l
2019-06-30,Bounded efficient frontier,0.8703291808493046,3.4076358282967023,l
2019-06-30,Bounded efficient frontier,0.8803291808493046,3.562644305332878,l
2019-06-30,Bounded efficient frontier,0.8903291808493046,3.72574813425242,l
2019-06-30,Bounded efficient frontier,0.9003291808493046,3.897676563072427,l
2019-06-30,Bounded efficient frontier,0.9103291808493046,4.080062674402022,l
2019-06-30,Bounded efficient frontier,0.9203291808493046,4.272967301841668,l
2019-06-30,Bounded efficient frontier,0.9303291808493046,4.476390478960801,l
2019-06-30,Bounded efficient frontier,0.9403291808493046,4.6903321564183695,l
2019-06-30,Bounded efficient frontier,0.9503291808493046,4.914792518585674,l
2019-06-30,Bounded efficient frontier,0.9603291808493046,5.149771252797297,l
2019-06-30,Bounded efficient frontier,0.9703291808493046,5.395268584973226,l
2019-06-30,Bounded efficient frontier,0.9803291808493046,5.651284532704699,l
2019-06-30,Bounded efficient frontier,0.9903291808493047,5.91781895841114,l
2019-06-30,Bounded efficient frontier,1.0003291808493047,6.194872000888583,l
2019-06-30,Bounded efficient frontier,1.0103291808493047,6.482443633076738,l
2019-06-30,Bounded efficient frontier,1.0203291808493047,6.780533697906134,l
2019-06-30,Bounded efficient frontier,1.0303291808493047,7.089142361698238,l
2019-06-30,Bounded efficient frontier,1.0403291808493047,7.408269544961036,l
2019-06-30,Bounded efficient frontier,1.0503291808493047,7.737915302706057,l
2019-06-30,Bounded efficient frontier,1.0603291808493047,8.078079646782978,l
2019-06-30,Bounded efficient frontier,1.0703291808493047,8.428762452610027,l
2019-06-30,Bounded efficient frontier,1.0803291808493047,8.789963851681856,l
2019-06-30,Bounded efficient frontier,1.0903291808493047,9.161683835005944,l
2019-06-30,Bounded efficient frontier,1.1003291808493048,9.54392245525352,l
2019-06-30,Bounded efficient frontier,1.1103291808493048,9.936679364517683,l
2019-06-30,Bounded efficient frontier,1.1203291808493048,10.339954963307644,l
2019-06-30,Bounded efficient frontier,1.1303291808493048,10.753749075434673,l
2019-06-30,Bounded efficient frontier,1.1403291808493048,11.178061829269938,l
2019-06-30,Bounded efficient frontier,1.1503291808493048,11.61289301271437,l
2019-06-30,Bounded efficient frontier,1.1603291808493048,12.058242812208512,l
2019-06-30,Bounded efficient frontier,1.1703291808493048,12.514111178983617,l
2019-06-30,Bounded efficient frontier,1.1803291808493048,12.980498007129253,l
2019-06-30,Bounded efficient frontier,1.1903291808493048,13.457403823945524,l
2019-06-30,Maximal historical return,1.199283270840114,13.893354814736478,p
2019-06-30,Risk Parity,0.3453743846360982,1.0684065980572774,p
2019-06-30,Sharpe-portfolio,0.6821245721313375,1.7798680144018797,p
2019-06-30,Global Minimum Variance portfolio,0.2903291808493041,0.8689390549626622,p
2024-06-30,"{""Market_Return"",""EU""}",0.3791361905224931,16.23709720781477,p
2024-06-30,"{""Market_Return"",""US""}",0.8877862681991939,19.01045269422979,p
2024-06-30,"{""RF"",""EU""}",0.0,0.03525445697892054,p
2024-06-30,"{""MOM"",""EU""}",0.3925026621263583,7.720424617445239,p
2024-06-30,"{""MOM"",""US""}",0.1915846195524888,15.794730389478861,p
2024-06-30,"{""SMB"",""EU""}",-0.6868351290086402,2.3573886463655978,p
2024-06-30,"{""SMB"",""US""}",-1.1617585248960347,9.475899930584037,p
2024-06-30,Bounded efficient frontier,-0.21756302889196288,1.3059879222153448,l
2024-06-30,Bounded efficient frontier,-0.20756302889196288,1.3063762166308597,l
2024-06-30,Bounded efficient frontier,-0.19756302889196287,1.3075387494439659,l
2024-06-30,Bounded efficient frontier,-0.18756302889196286,1.3094755179406468,l
2024-06-30,Bounded efficient frontier,-0.17756302889196285,1.3121865208174242,l
2024-06-30,Bounded efficient frontier,-0.16756302889196284,1.3156717615548046,l
2024-06-30,Bounded efficient frontier,-0.15756302889196283,1.3199312398161789,l
2024-06-30,Bounded efficient frontier,-0.14756302889196282,1.324964954560523,l
2024-06-30,Bounded efficient frontier,-0.1375630288919628,1.3307729051937092,l
2024-06-30,Bounded efficient frontier,-0.1275630288919628,1.3373550925810043,l
2024-06-30,Bounded efficient frontier,-0.1175630288919628,1.344711518403739,l
2024-06-30,Bounded efficient frontier,-0.10756302889196279,1.3528421857076167,l
2024-06-30,Bounded efficient frontier,-0.09756302889196278,1.3617470995291239,l
2024-06-30,Bounded efficient frontier,-0.08756302889196277,1.371426267025983,l
2024-06-30,Bounded efficient frontier,-0.07756302889196276,1.3818796957112265,l
2024-06-30,Bounded efficient frontier,-0.06756302889196275,1.393107387899202,l
2024-06-30,Bounded efficient frontier,-0.05756302889196274,1.405109330117766,l
2024-06-30,Bounded efficient frontier,-0.04756302889196273,1.4178851143445426,l
2024-06-30,Bounded efficient frontier,-0.037563028891962724,1.4314353835691211,l
2024-06-30,Bounded efficient frontier,-0.027563028891962715,1.4457599007470252,l
2024-06-30,Bounded efficient frontier,-0.017563028891962706,1.4608586646659183,l
2024-06-30,Bounded efficient frontier,-0.0075630288919626976,1.4767316785398175,l
2024-06-30,Bounded efficient frontier,0.0024369711080373113,1.4933789502022117,l
2024-06-30,Bounded efficient frontier,0.01243697110803732,1.5108003117795263,l
2024-06-30,Bounded efficient frontier,0.02243697110803733,1.5289961145834177,l
2024-06-30,Bounded efficient frontier,0.03243697110803734,1.5479662158554377,l
2024-06-30,Bounded efficient frontier,0.04243697110803735,1.56771013569123,l
2024-06-30,Bounded efficient frontier,0.052436971108037356,1.588255036075889,l
2024-06-30,Bounded efficient frontier,0.062436971108037365,1.6096481026482123,l
2024-06-30,Bounded efficient frontier,0.07243697110803737,1.6318888008195547,l
2024-06-30,Bounded efficient frontier,0.08243697110803738,1.6549461749122603,l
2024-06-30,Bounded efficient frontier,0.09243697110803739,1.6788075937698592,l
2024-06-30,Bounded efficient frontier,0.1024369711080374,1.7034732687421543,l
2024-06-30,Bounded efficient frontier,0.11243697110803741,1.7289431287215797,l
2024-06-30,Bounded efficient frontier,0.12243697110803742,1.7552172123980978,l
2024-06-30,Bounded efficient frontier,0.13243697110803743,1.7822955016043411,l
2024-06-30,Bounded efficient frontier,0.14243697110803744,1.8101779817589723,l
2024-06-30,Bounded efficient frontier,0.15243697110803744,1.8388646469360683,l
2024-06-30,Bounded efficient frontier,0.16243697110803745,1.868355454950926,l
2024-06-30,Bounded efficient frontier,0.17243697110803746,1.8986505373919464,l
2024-06-30,Bounded efficient frontier,0.18243697110803747,1.9297497578793177,l
2024-06-30,Bounded efficient frontier,0.19243697110803748,1.9616531107404906,l
2024-06-30,Bounded efficient frontier,0.2024369711080375,1.9943606179800337,l
2024-06-30,Bounded efficient frontier,0.2124369711080375,2.0278723065451167,l
2024-06-30,Bounded efficient frontier,0.2224369711080375,2.0621881944394485,l
2024-06-30,Bounded efficient frontier,0.23243697110803752,2.097308288130338,l
2024-06-30,Bounded efficient frontier,0.24243697110803752,2.1332325864158785,l
2024-06-30,Bounded efficient frontier,0.25243697110803753,2.1699610849160473,l
2024-06-30,Bounded efficient frontier,0.26243697110803754,2.207493778957795,l
2024-06-30,Bounded efficient frontier,0.27243697110803755,2.24583066511052,l
2024-06-30,Bounded efficient frontier,0.28243697110803756,2.2849717414205517,l
2024-06-30,Bounded efficient frontier,0.29243697110803757,2.324917006946237,l
2024-06-30,Bounded efficient frontier,0.3024369711080376,2.365666462557983,l
2024-06-30,Bounded efficient frontier,0.3124369711080376,2.407220122872844,l
2024-06-30,Bounded efficient frontier,0.3224369711080376,2.4495779959499813,l
2024-06-30,Bounded efficient frontier,0.3324369711080376,2.492740290935605,l
2024-06-30,Bounded efficient frontier,0.3424369711080376,2.5367061683545833,l
2024-06-30,Bounded efficient frontier,0.3524369711080376,2.5814765673510425,l
2024-06-30,Bounded efficient frontier,0.36243697110803763,2.6270512487447366,l
2024-06-30,Bounded efficient frontier,0.37243697110803764,2.6734299320332866,l
2024-06-30,Bounded efficient frontier,0.38243697110803765,2.720612897737971,l
2024-06-30,Bounded efficient frontier,0.39243697110803766,2.7686001270163247,l
2024-06-30,Bounded efficient frontier,0.40243697110803767,2.8173914181443487,l
2024-06-30,Bounded efficient frontier,0.4124369711080377,2.8678702849364917,l
2024-06-30,Bounded efficient frontier,0.4224369711080377,2.923499409970006,l
2024-06-30,Bounded efficient frontier,0.4324369711080377,2.984630017573111,l
2024-06-30,Bounded efficient frontier,0.4424369711080377,3.0512621072210417,l
2024-06-30,Bounded efficient frontier,0.4524369711080377,3.1233956787763986,l
2024-06-30,Bounded efficient frontier,0.4624369711080377,3.201030732480628,l
2024-06-30,Bounded efficient frontier,0.47243697110803773,3.2841672680959086,l
2024-06-30,Bounded efficient frontier,0.48243697110803774,3.372805289174366,l
2024-06-30,Bounded efficient frontier,0.49243697110803775,3.466944785259581,l
2024-06-30,Bounded efficient frontier,0.5024369711080378,3.5665857667628256,l
2024-06-30,Bounded efficient frontier,0.5124369711080378,3.671728230523954,l
