TIME_PERIOD,Strategy ID,Fund name,Value,Return
2012-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,93.34616140096648,0.032445555217844195
2012-02-29,Global Minimum Variance portfolio,Global Minimum Variance portfolio,96.28097621229962,0.03144012316400141
2012-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,99.47259982987835,0.03314905750998198
2012-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,99.97047195024004,0.005005118205547762
2012-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,97.74430404921567,-0.022268254391481074
2012-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,100.05001592983199,0.023589219883906026
2012-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,102.91274187146286,0.02861294838412204
2012-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,103.51510273625625,0.005853122303803163
2012-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,104.54745168324891,0.009972930709666141
2012-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,103.2902881366366,-0.012024812909081483
2012-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,103.80258728626772,0.004959799792149175
2012-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,104.86358659070318,0.010221318487076067
2013-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,108.29948902913851,0.03276544842821492
2013-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,112.37271823240322,0.0376107887468313
2013-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,118.15600611315195,0.05146523081152175
2013-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,118.17679852740015,0.00017597424737168105
2013-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,121.86402596088134,0.03120094197361653
2013-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,118.72098065522239,-0.025791412033834085
2013-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,123.76491677631427,0.04248563390610772
2013-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,122.28422254448081,-0.011963763806423243
2013-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,125.62722475275456,0.027337968371657514
2013-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,129.70253048147558,0.03243967011721846
2013-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,133.62650906329444,0.030253677914011786
2013-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,135.4538315704059,0.013674850296702123
2014-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,134.93987588171794,-0.003794323739161374
2014-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,139.14947944619794,0.031196142259460425
2014-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,139.93831935148387,0.005669010825088498
2014-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,139.3330543593584,-0.0043252269637825795
2014-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,144.0958645775212,0.03418291689694018
2014-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,146.4249571402232,0.016163493446052186
2014-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,145.63882455172853,-0.0053688428793039035
2014-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,152.2930771009918,0.04569010062903793
2014-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,154.4644583777783,0.01425791190328736
2014-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,155.16736035187387,0.004550574167530885
2014-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,158.72456508912913,0.02292495489507954
2014-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,161.85458581341808,0.01971982548845759
2015-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,169.13403659894982,0.044975252007523
2015-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,181.40195989010516,0.0725337344147057
2015-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,186.29329919860308,0.02696409295390818
2015-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,183.68384386305755,-0.014007242057394946
2015-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,189.73157212439224,0.03292466084193818
2015-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,183.60518004690778,-0.03228978713921091
2015-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,190.25119096347734,0.0361972952771356
2015-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,177.76935034145683,-0.06560716155735741
2015-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,171.84004600635117,-0.03335391800508205
2015-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,183.93763662930826,0.07040029902290623
2015-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,189.83426970194435,0.03205778426151929
2015-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,184.28922124362876,-0.0292099443742259
2016-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,171.02811214139933,-0.07195813739262784
2016-02-29,Global Minimum Variance portfolio,Global Minimum Variance portfolio,170.89625497684563,-0.0007709677836161421
2016-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,177.20507289463697,0.03691606886672919
2016-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,180.4844844399626,0.018506307363308525
2016-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,186.0394913422085,0.030778307174064747
2016-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,177.71810496578775,-0.04472913958420826
2016-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,186.29221765941972,0.04824557799151957
