TIME_PERIOD,TIME_TO_MATURITY,SPOTRATE,Portfolio,ZC,Return
2017-03-31,5,-0.49987874564888557,TDF 2017-08-31,1.002084998700061,-0.043418517502209215
2017-04-30,4,-0.4853675089949405,TDF 2017-08-31,1.0016192011895315,-0.046482834403648546
2017-05-31,3,-0.5242596206986789,TDF 2017-08-31,1.0013115083275772,-0.03071954507150952
2017-06-30,2,-0.5398313927169696,TDF 2017-08-31,1.0009001238564037,-0.04108456436904549
2017-07-31,1,-0.5252728021974562,TDF 2017-08-31,1.0004378231517546,-0.04618849509858472
2007-09-30,120,4.432242976562636,TDF 2017-09-30,0.6419632000969945,
2007-10-31,119,4.332720921561434,TDF 2017-09-30,0.6507293349284505,1.3655198351138464
2007-11-30,118,4.273724225005301,TDF 2017-09-30,0.6568828750317232,0.9456374214248731
2007-12-31,117,4.418633792862915,TDF 2017-09-30,0.6499779792104282,-1.051160881757114
2008-01-31,116,4.0993478132674825,TDF 2017-09-30,0.6728248144704315,3.5150168145322227
2008-02-29,115,4.1163272583055885,TDF 2017-09-30,0.6740295257663724,0.17905274449324743
2008-03-31,114,4.168351221788059,TDF 2017-09-30,0.6730111606315965,-0.15108613137058816
2008-04-30,113,4.341710441155086,TDF 2017-09-30,0.6644176077419205,-1.2768811859837907
2008-05-31,112,4.58789160988756,TDF 2017-09-30,0.6516789691468,-1.9172638483218136
2008-06-30,111,4.834227607152783,TDF 2017-09-30,0.639437718483903,-1.878417325469887
2008-07-31,110,4.607569203005486,TDF 2017-09-30,0.6554976831412321,2.511576060199749
2008-08-31,109,4.440864819696294,TDF 2017-09-30,0.6680591546802135,1.916325848595697
2008-09-30,108,4.430037242805915,TDF 2017-09-30,0.6711897790285223,0.46861484142184445
2008-10-31,107,4.356161405545074,TDF 2017-09-30,0.6781244915819915,1.033196983944914
2008-11-30,106,3.908947295485971,TDF 2017-09-30,0.7080147554782646,4.407784155759124
2008-12-31,105,3.791850464816862,TDF 2017-09-30,0.7176402244487469,1.3595011821441783
2009-01-31,104,4.073962603133454,TDF 2017-09-30,0.7025232663675679,-2.1064814326414063
2009-02-28,103,3.9378322498444684,TDF 2017-09-30,0.7131972362708418,1.5193759999528773
2009-03-31,102,3.868086017042802,TDF 2017-09-30,0.7197960928559959,0.9252498817379279
2009-04-30,101,3.8292763679687063,TDF 2017-09-30,0.7244826771107321,0.6510988738686909
2009-05-31,100,4.127673126897694,TDF 2017-09-30,0.708948239129023,-2.1442111002102995
2009-06-30,99,3.906913440018155,TDF 2017-09-30,0.7244660640700317,2.1888516092617722
2009-07-31,98,3.6124937322437516,TDF 2017-09-30,0.7445164576458727,2.7676097708702114
2009-08-31,97,3.5557247837298402,TDF 2017-09-30,0.7501957648700254,0.7628182246112296
2009-09-30,96,3.49999197325309,TDF 2017-09-30,0.7557842267746662,0.7449338114577361
2009-10-31,95,3.507990039390749,TDF 2017-09-30,0.7575120166815482,0.2286088867262352
2009-11-30,94,3.4049653057616838,TDF 2017-09-30,0.7658857419712912,1.105424746451679
2009-12-31,93,3.4869241345092727,TDF 2017-09-30,0.7631988845257004,-0.3508170081186267
2010-01-31,92,3.4478156287444492,TDF 2017-09-30,0.7677182066906163,0.5921552371927924
2010-02-28,91,3.324929667670228,TDF 2017-09-30,0.7771355430111192,1.2266657529327039
2010-03-31,90,3.2708102573509077,TDF 2017-09-30,0.782461335491312,0.6853106292831886
2010-04-30,89,3.1922283240802027,TDF 2017-09-30,0.7891830882547706,0.8590523849000048
2010-05-31,88,3.1043886390402275,TDF 2017-09-30,0.7963988372004206,0.9143314210657004
2010-06-30,87,3.2413496555549437,TDF 2017-09-30,0.7905725493359642,-0.7315791525936326
2010-07-31,86,3.0825126756048893,TDF 2017-09-30,0.80178610521134,1.4184094659996105
2010-08-31,85,2.8066765801266955,TDF 2017-09-30,0.8197086901482211,2.235332443452234
2010-09-30,84,2.9166475182559006,TDF 2017-09-30,0.815327564972498,-0.5344734328644102
2010-10-31,83,2.9500710174696327,TDF 2017-09-30,0.8154243888879523,0.011875462036851112
2010-11-30,82,3.4987857364194546,TDF 2017-09-30,0.7873489848128669,-3.44304198619491
2010-12-31,81,3.5709434328320566,TDF 2017-09-30,0.7858112292735139,-0.19530799797988774
2011-01-31,80,3.710654391267566,TDF 2017-09-30,0.7808462906827429,-0.6318233191145755
2011-02-28,79,3.682728234454975,TDF 2017-09-30,0.7847059044296888,0.49428598086457903
2011-03-31,78,3.805048852878114,TDF 2017-09-30,0.7808843844023384,-0.48700028963434194
2011-04-30,77,3.9041829187779515,TDF 2017-09-30,0.7783971542957832,-0.3185145145985869
2011-05-31,76,3.6838726181412405,TDF 2017-09-30,0.7919065136287853,1.7355355500013432
2011-06-30,75,3.7642171057002587,TDF 2017-09-30,0.7903625070340007,-0.1949733419554075
2011-07-31,74,3.8476677040175398,TDF 2017-09-30,0.7887760476202472,-0.2007255404494045
2011-08-31,73,3.2296296212613766,TDF 2017-09-30,0.8216266901706311,4.1647616772206595
2011-09-30,72,3.253537167839112,TDF 2017-09-30,0.8226600463282405,0.12576954594730416
2011-10-31,71,3.5429276920705806,TDF 2017-09-30,0.8108897140020975,-1.430765038204693
2011-11-30,70,4.1938552628391745,TDF 2017-09-30,0.7829851434929793,-3.441228816604033
2011-12-31,69,3.4864521418284715,TDF 2017-09-30,0.8183452232027852,4.516060107099974
2012-01-31,68,3.078147651770965,TDF 2017-09-30,0.8399370193384832,2.6384703574358763
2012-02-29,67,2.8049583812313843,TDF 2017-09-30,0.8550373076786952,1.7977881665585729
2012-03-31,66,2.84417641776726,TDF 2017-09-30,0.8551916330156464,0.018048959450683588
2012-04-30,65,2.8555134902727306,TDF 2017-09-30,0.8566947164238737,0.17575983559697161
2012-05-31,64,2.8690656674668835,TDF 2017-09-30,0.8581152748057772,0.16581850625078542
2012-06-30,63,2.9505826703247595,TDF 2017-09-30,0.8564960352928704,-0.18869720193167056
2012-07-31,62,2.6894767081638404,TDF 2017-09-30,0.8702660612229833,1.6077162488445575
2012-08-31,61,2.5749324907052173,TDF 2017-09-30,0.8773121666886416,0.8096495749537141
2012-09-30,60,2.3699961949598496,TDF 2017-09-30,0.8882519846485116,1.246969821604278
2012-10-31,59,2.080922668209795,TDF 2017-09-30,0.9027478222424596,1.6319510504312729
2012-11-30,58,1.9179353075308208,TDF 2017-09-30,0.9114667111082001,0.9658166600814844
2012-12-31,57,1.842876520463437,TDF 2017-09-30,0.9161853068420338,0.5176926020805124
2013-01-31,56,1.9742820377134622,TDF 2017-09-30,0.911983700104497,-0.45859791749107454
2013-02-28,55,1.9018789711990864,TDF 2017-09-30,0.9165217752499737,0.49760485247232805
2013-03-31,54,1.9088290512972317,TDF 2017-09-30,0.9176884662801174,0.12729550586241745
2013-04-30,53,1.3860688179567606,TDF 2017-09-30,0.9406181255473927,2.4986321730969867
2013-05-31,52,1.6018812123825708,TDF 2017-09-30,0.9329395674403973,-0.8163310804293531
2013-06-30,51,1.9276893632023164,TDF 2017-09-30,0.9213394001735374,-1.2433996447043139
2013-07-31,50,1.722809782036175,TDF 2017-09-30,0.9307321533294434,1.0194672185013225
2013-08-31,49,1.6749957539573161,TDF 2017-09-30,0.9338908972400075,0.3393826998739206
2013-09-30,48,1.5372233311676227,TDF 2017-09-30,0.9403633524510736,0.6930633150183381
2013-10-31,47,1.2572575999612803,TDF 2017-09-30,0.9519501687299489,1.2321637427356156
2013-11-30,46,1.1629931316272528,TDF 2017-09-30,0.956397742916761,0.46720661783651446
2013-12-31,45,1.320928503038866,TDF 2017-09-30,0.9516720214209281,-0.4941167553805325
2014-01-31,44,0.9660116579461877,TDF 2017-09-30,0.9651995345548372,1.4214469722154233
2014-02-28,43,0.9054381448392634,TDF 2017-09-30,0.9680758214229696,0.29799919759171156
2014-03-31,42,0.8080426578103426,TDF 2017-09-30,0.9721146847815907,0.41720527145120023
2014-04-30,41,0.6913829149575794,TDF 2017-09-30,0.9766545717452639,0.46701145808668054
2014-05-31,40,0.6140629701451541,TDF 2017-09-30,0.9797392974956715,0.31584613840440795
2014-06-30,39,0.4424438104337627,TDF 2017-09-30,0.9857234663184259,0.6107919563960198
2014-07-31,38,0.37049902104444055,TDF 2017-09-30,0.9883360880383013,0.26504611172880843
2014-08-31,37,0.25618219902839545,TDF 2017-09-30,0.9921321635993299,0.38408751911135885
2014-09-30,36,0.20119699724104567,TDF 2017-09-30,0.993982269592016,0.18647777590176498
2014-10-31,35,0.2763353980107066,TDF 2017-09-30,0.9919726105193668,-0.20218258757010163
2014-11-30,34,0.23834004483480875,TDF 2017-09-30,0.9932697821120701,0.1307668759144571
2014-12-31,33,0.19559258263774204,TDF 2017-09-30,0.9946356437995685,0.13751165213081112
2015-01-31,32,0.10343523765648222,TDF 2017-09-30,0.9972455275356981,0.26239595900260193
2015-02-28,31,-0.008650585294438073,TDF 2017-09-30,1.000223498425492,0.29861962852346924
2015-03-31,30,-0.049708905794455305,TDF 2017-09-30,1.0012434951446152,0.10197688024014147
2015-04-30,29,0.005871609983076453,TDF 2017-09-30,0.9998581128256797,-0.13836617422771683
2015-05-31,28,-0.0011498285853512868,TDF 2017-09-30,1.000026829693568,0.016874081004494872
2015-06-30,27,0.11646203811990219,TDF 2017-09-30,0.9973830343826777,-0.2643724380575198
2015-07-31,26,-0.04765498702351323,TDF 2017-09-30,1.0010330579560014,0.3659600622325425
2015-08-31,25,-0.004821632127285369,TDF 2017-09-30,1.0001004557146558,-0.09316398034345491
2015-09-30,24,-0.053842282173857114,TDF 2017-09-30,1.0010774256499209,0.09768718029099933
2015-10-31,23,-0.1320858140222132,TDF 2017-09-30,1.0025348520874027,0.1455857858882014
2015-11-30,22,-0.20364857957210525,TDF 2017-09-30,1.0037405356992404,0.12026351097194485
2015-12-31,21,-0.1567619709743493,TDF 2017-09-30,1.0027471008774829,-0.09897326912930238
2016-01-31,20,-0.24042585729982946,TDF 2017-09-30,1.0040151367716383,0.12645620147351622
2016-02-29,19,-0.26542915113062904,TDF 2017-09-30,1.0042114716524433,0.019554972192576143
2016-03-31,18,-0.2587158687433515,TDF 2017-09-30,1.003888277845176,-0.03218383939942224
2016-04-30,17,-0.285749546422263,TDF 2017-09-30,1.0040563232737743,0.016739455206994578
2016-05-31,16,-0.33701108569583127,TDF 2017-09-30,1.004503591967595,0.04454617569286288
2016-06-30,15,-0.4038440582537497,TDF 2017-09-30,1.0050608136030916,0.05547233877034426
2016-07-31,14,-0.37191876242527044,TDF 2017-09-30,1.0043484795456905,-0.07087472198298522
2016-08-31,13,-0.40180314754811164,TDF 2017-09-30,1.004362354920142,0.0013815298906697474
2016-09-30,12,-0.4448750285506762,TDF 2017-09-30,1.0044586606658774,0.009588745064339802
2016-10-31,11,-0.42232956686099854,TDF 2017-09-30,1.0038788577348066,-0.05772292616666631
2016-11-30,10,-0.42481096747440716,TDF 2017-09-30,1.00354636491993,-0.033120810575362855
2016-12-31,9,-0.5157546855440245,TDF 2017-09-30,1.0038756511286857,0.03281225663967014
2017-01-31,8,-0.3979529180275776,TDF 2017-09-30,1.002656541823911,-0.12144027035658918
2017-02-28,7,-0.4974534608592158,TDF 2017-09-30,1.002906026186446,0.02488233528911918
2017-03-31,6,-0.48502900671789817,TDF 2017-09-30,1.0024280880764276,-0.047655323384161515
2017-04-30,5,-0.48044932191137235,TDF 2017-09-30,1.0020038772584832,-0.04231832916398408
2017-05-31,4,-0.518803665721272,TDF 2017-09-30,1.0017308417327706,-0.027248949021993422
2017-06-30,3,-0.5321155501558223,TDF 2017-09-30,1.0013311741021278,-0.0398977064489172
2017-07-31,2,-0.526177186561867,TDF 2017-09-30,1.0008773466211893,-0.04532241606733265
2017-08-31,1,-0.532769697898793,TDF 2017-09-30,1.0004440733196247,-0.043289350391162676
2007-10-31,120,4.336071714316389,TDF 2017-10-31,0.6481668239267011,
2007-11-30,119,4.278638966187543,TDF 2017-10-31,0.6542286544114925,0.9352268985425386
2007-12-31,118,4.422694171123226,TDF 2017-10-31,0.6473305230314395,-1.0543915087696965
2008-01-31,117,4.106194305505887,TDF 2017-10-31,0.6700828317327008,3.5147900325652177
2008-02-29,116,4.124947986013949,TDF 2017-10-31,0.6711618446047802,0.16102678967156075
2008-03-31,115,4.175737428952232,TDF 2017-10-31,0.670202859573688,-0.14288431900609164
2008-04-30,114,4.3477087009626025,TDF 2017-10-31,0.661640893887273,-1.2775185250419852
2008-05-31,113,4.591572360863672,TDF 2017-10-31,0.648967225222168,-1.9154905300131393
2008-06-30,112,4.837219061797457,TDF 2017-10-31,0.636689120709676,-1.891945237802835
2008-07-31,111,4.61149897298174,TDF 2017-10-31,0.6527483135586415,2.5222973546438756
2008-08-31,110,4.4451266477790865,TDF 2017-10-31,0.6653314491557499,1.9277162936672987
2008-09-30,109,4.436262884214219,TDF 2017-10-31,0.6683384678863472,0.4519580029491967
2008-10-31,108,4.364850845579768,TDF 2017-10-31,0.6751390724298173,1.0175389971158373
2008-11-30,107,3.916243607947465,TDF 2017-10-31,0.7052532023533763,4.460433583732402
2008-12-31,106,3.801455509560419,TDF 2017-10-31,0.7147694493996866,1.349337658383581
2009-01-31,105,4.083664355394044,TDF 2017-10-31,0.6995481648769937,-2.1295376481852704
2009-02-28,104,3.9512586435478054,TDF 2017-10-31,0.7100340049668658,1.4989446926382652
2009-03-31,103,3.8822263975424502,TDF 2017-10-31,0.7166093457113136,0.9260599771914756
2009-04-30,102,3.844092676476292,TDF 2017-10-31,0.721265567382301,0.649757318803249
2009-05-31,101,4.144067866777429,TDF 2017-10-31,0.7055396000518229,-2.1803296929246896
2009-06-30,100,3.9238662853402975,TDF 2017-10-31,0.7210917780269832,2.204295545426218
2009-07-31,99,3.629231726305636,TDF 2017-10-31,0.741254233476142,2.796101143231225
2009-08-31,98,3.571310725121941,TDF 2017-10-31,0.7470246897273893,0.7784719453387119
2009-09-30,97,3.51702971548377,TDF 2017-10-31,0.7525459392879007,0.739098671896136
2009-10-31,96,3.5256355097182754,TDF 2017-10-31,0.7542353376473491,0.2244910604456876
2009-11-30,95,3.423207097389932,TDF 2017-10-31,0.7626135258594202,1.1108188378185564
2009-12-31,94,3.5047414930756218,TDF 2017-10-31,0.7599230630734355,-0.35279505211407497
2010-01-31,93,3.4655380818455734,TDF 2017-10-31,0.7644648737673975,0.5976671737784959
2010-02-28,92,3.345772875202166,TDF 2017-10-31,0.7737478344453278,1.2143083346894028
2010-03-31,91,3.2918096876118224,TDF 2017-10-31,0.779089848653947,0.690407645851279
2010-04-30,90,3.2142137476928694,TDF 2017-10-31,0.7857897381325686,0.8599636473504452
2010-05-31,89,3.1251381367584985,TDF 2017-10-31,0.7931197352832513,0.9328191493188087
2010-06-30,88,3.2618162254803558,TDF 2017-10-31,0.7872575280871764,-0.7391326851778923
2010-07-31,87,3.1038534971775182,TDF 2017-10-31,0.7984927598590114,1.4271355142368123
2010-08-31,86,2.8264530296667796,TDF 2017-10-31,0.8166354681339826,2.272119321178898
2010-09-30,85,2.9356672305013753,TDF 2017-10-31,0.8122532562672947,-0.5366178714599845
2010-10-31,84,2.9688454811538856,TDF 2017-10-31,0.8123539102769369,0.012391949046134233
2010-11-30,83,3.517674326669473,TDF 2017-10-31,0.784031714254512,-3.4864356118837034
2010-12-31,82,3.5894084565721713,TDF 2017-10-31,0.782488350254419,-0.19684969013791986
2011-01-31,81,3.7281219740431206,TDF 2017-10-31,0.7775181950197472,-0.6351730646284782
2011-02-28,80,3.7002926788492587,TDF 2017-10-31,0.7813858706741736,0.4974386039066574
2011-03-31,79,3.8226646194383145,TDF 2017-10-31,0.7775100148987265,-0.49602327363599197
2011-04-30,78,3.9215812838741835,TDF 2017-10-31,0.7749918363301477,-0.3238773160892126
2011-05-31,77,3.700406556382378,TDF 2017-10-31,0.7886420362636432,1.7613346739410647
2011-06-30,76,3.7823829277504517,TDF 2017-10-31,0.7869812002168178,-0.21059441044936927
2011-07-31,75,3.8661404308019844,TDF 2017-10-31,0.7853437358911586,-0.20806905237483742
2011-08-31,74,3.2496205824659024,TDF 2017-10-31,0.8184088347515159,4.210270910588873
2011-09-30,73,3.274062394421181,TDF 2017-10-31,0.8194088371745657,0.12218861534570077
2011-10-31,72,3.565343382072476,TDF 2017-10-31,0.8074124886682715,-1.4640247898300953
2011-11-30,71,4.212343355319937,TDF 2017-10-31,0.7794004449500512,-3.469359727692936
2011-12-31,70,3.507510113559915,TDF 2017-10-31,0.8149693640061316,4.563625705699959
2012-01-31,69,3.104163488585988,TDF 2017-10-31,0.8365329235827467,2.6459349920364374
2012-02-29,68,2.832381275904883,TDF 2017-10-31,0.8517164560254334,1.8150549744842024
2012-03-31,67,2.8706902273087698,TDF 2017-10-31,0.8519050480125281,0.022142578760860804
2012-04-30,66,2.8822283615578947,TDF 2017-10-31,0.853403710883603,0.17591900348181516
2012-05-31,65,2.890152589490749,TDF 2017-10-31,0.855088820401175,0.19745748654258927
2012-06-30,64,2.9761541809375553,TDF 2017-10-31,0.8532282152799783,-0.2175920298342521
