TIME_PERIOD,Portfolio,Return,Avg_FirmSize,N_firms,Region,N_Portfolios,Portfolio_market_size,Market_return,USD_to_EUR,Prev_USD_to_EUR,Monthly_Exchange_Return,Return_EUR,Market_return_EUR,SMB_USD,MOM_USD,RF_USD,SMB_EUR,MOM_EUR,RF_EUR
2004-08-31,SMALL LoPRIOR,-1.21,127.88,968,US,25,123787.84,0.17488798876399841,0.825695648583932,0.8306337735692333,0.9940549913301957,-1.7973074064899635,-0.42065258882587386,-1.2066666666666668,-1.55,0.11,-1.1994930228717728,-1.5407852365618027,0.1748048895520966
2004-08-31,SMALL LoPRIOR,-1.61,43.48,1615,EU,25,70220.2,0.4626395611058049,0.825695648583932,0.8306337735692333,0.9940549913301957,-2.1949294030220443,-0.1346117020763984,-0.8133333333333334,1.26,0.11,-0.8084980596152272,1.2525092890760305,0.1748048895520966
2004-09-30,BIG HiPRIOR,7.43,17361.33,37,US,25,642369.2100000001,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,4.850087033604652,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,BIG HiPRIOR,4.38,12652.56,37,EU,25,468144.72,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.8733322588443855,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,BIG LoPRIOR,-0.76,27228.01,54,US,25,1470312.5399999998,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-3.1432315255056835,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,BIG LoPRIOR,3.26,15890.36,61,EU,25,969311.9600000001,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.7802288661455492,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME1 PRIOR2,3.35,67.75,443,EU,25,30013.25,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.8680675316302597,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME1 PRIOR2,3.62,148.47,456,US,25,67702.31999999999,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.1315835280844624,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME1 PRIOR3,4.1,76.22,375,EU,25,28582.5,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.6000564106696658,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME1 PRIOR3,4.02,142.57,328,US,25,46762.96,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.5219775969054723,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME1 PRIOR4,4.19,75.54,393,EU,25,29687.22,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.6878950761544047,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME1 PRIOR4,5.0,150.15,335,US,25,50300.25,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,2.47844306551697,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR1,2.42,713.27,162,US,25,115549.73999999999,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-0.039598678378595764,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR1,3.97,428.97,186,EU,25,79788.42,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.4731783383028443,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME2 PRIOR2,3.59,469.16,89,EU,25,41755.240000000005,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.1023039729228827,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME2 PRIOR2,5.47,719.81,104,US,25,74860.23999999999,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,2.9371560963816563,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR3,5.36,742.16,119,US,25,88317.04,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,2.829797727455883,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR3,3.63,462.49,101,EU,25,46711.49,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.1413433798049795,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME2 PRIOR4,6.03,460.4,131,EU,25,60312.399999999994,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,3.4837077927310816,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME2 PRIOR4,7.78,772.84,84,US,25,64918.560000000005,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,5.191681843823034,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR5,7.28,746.16,139,US,25,103716.23999999999,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,4.703689257796768,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME2 PRIOR5,4.87,458.06,197,EU,25,90237.82,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,2.3515649931501343,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME3 PRIOR1,4.64,1189.97,80,EU,25,95197.6,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,2.127088403578057,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME3 PRIOR1,0.41,1565.72,89,US,25,139349.08000000002,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-2.001328874204205,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME3 PRIOR2,3.26,1176.05,59,EU,25,69386.95,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.7802288661455492,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME3 PRIOR2,2.74,1557.2,79,US,25,123018.8,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,0.2727165766782207,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME3 PRIOR3,3.04,1208.8,67,EU,25,80989.59999999999,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.5655121282939888,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME3 PRIOR3,3.54,1585.21,84,US,25,133157.64,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.0535047143202547,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME3 PRIOR4,5.12,1223.67,65,EU,25,79538.55,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,2.5955612861632744,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME3 PRIOR4,3.63,1645.85,72,US,25,118501.2,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.1413433798049795,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME3 PRIOR5,7.42,1513.09,100,US,25,151309.0,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,4.8403271818841205,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME3 PRIOR5,7.02,1193.37,120,EU,25,143204.4,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,4.449933113063096,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR1,2.96,3300.27,66,EU,25,217817.82,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.4874333145297669,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR1,2.07,3705.99,69,US,25,255713.31,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-0.38119348859699187,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME4 PRIOR2,4.31,3165.11,48,EU,25,151925.28,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.805013296800709,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR2,3.22,3425.56,77,US,25,263768.12,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,0.7411894592634383,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME4 PRIOR3,3.88,3661.18,78,US,25,285572.04,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.3853396728181195,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME4 PRIOR3,5.59,2929.41,59,EU,25,172835.19,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,3.054274317027975,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR4,2.34,3793.51,87,US,25,330035.37,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-0.11767749214278922,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME4 PRIOR4,3.99,3301.92,64,EU,25,211322.88,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.4926980417438926,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR5,5.88,2993.99,64,EU,25,191615.36,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,3.3373100169231975,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME4 PRIOR5,7.42,3656.42,67,US,25,244980.14,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,4.8403271818841205,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME5 PRIOR2,2.75,29149.99,81,EU,25,2361149.19,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,0.282476428398752,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME5 PRIOR2,-0.37,34935.82,83,US,25,2899673.06,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-2.7625973084051907,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME5 PRIOR3,4.39,22955.36,59,EU,25,1354366.24,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,1.8830921105649168,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME5 PRIOR3,-0.1,37177.84,85,US,25,3160116.4,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,-2.499081311950988,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,ME5 PRIOR4,6.59,18185.54,54,EU,25,982019.16,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,4.030259489080507,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
2004-09-30,ME5 PRIOR4,4.34,20727.83,77,US,25,1596042.9100000001,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,1.8342928519622888,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,SMALL HiPRIOR,6.49,152.78,652,US,25,99612.56,1.6498839893859962,0.8058667096462245,0.825695648583932,0.9759851720525425,3.9326609718752508,-0.7912204854981155,2.923333333333333,5.48,0.11,2.853129986300265,5.348398742847934,0.17790078219897265
2004-09-30,SMALL HiPRIOR,5.1,67.84,1009,EU,25,68450.56,4.067175849594182,0.8058667096462245,0.825695648583932,0.9759851720525425,2.576041582722212,1.56802052658837,0.033333333333333215,2.3949999999999996,0.11,0.03253283906841853,2.3374844870658364,0.17790078219897265
