Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.649999999999999,2021-04-30,198.561201484588
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.674999999999999,2021-04-30,199.20089745035096
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.6999999999999988,2021-04-30,199.20089745035096
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.7249999999999988,2021-04-30,199.20089745035096
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.7499999999999987,2021-04-30,199.20089745035096
Tie in for TDF 2021-04-30,119.68260060310054,,,1.3,1.7749999999999986,2021-04-30,199.20089745035096
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.35,2021-05-31,186.3885031973139
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.375,2021-05-31,187.16856600766206
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.4,2021-05-31,188.08140047677392
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.4249999999999998,2021-05-31,188.70173250246376
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.4499999999999997,2021-05-31,190.11456744422776
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.4749999999999996,2021-05-31,190.23036149780353
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.4999999999999996,2021-05-31,190.61147940640043
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.5249999999999995,2021-05-31,191.07882527315334
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.5499999999999994,2021-05-31,191.8519407122234
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.5749999999999993,2021-05-31,193.0830619333832
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.5999999999999992,2021-05-31,193.70274141990012
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.6249999999999991,2021-05-31,194.41490885814346
