Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.4749999999999999,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.4999999999999998,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.5249999999999997,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.5499999999999996,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.5749999999999995,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.5999999999999994,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.6249999999999993,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.6499999999999992,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.6749999999999992,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.699999999999999,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.724999999999999,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.749999999999999,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.7749999999999988,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.7999999999999987,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.8249999999999986,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.8499999999999985,2017-08-31,160.3007404133881
CPPI for TDF 2017-08-31,110.85638775050084,1.0,2.8000000000000007,1.4,1.8749999999999984,2017-08-31,160.3007404133882
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.45,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.4749999999999999,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.4999999999999998,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.5249999999999997,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.5499999999999996,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.5749999999999995,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.5999999999999994,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.6249999999999993,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.6499999999999992,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.6749999999999992,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.699999999999999,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.724999999999999,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.749999999999999,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.7749999999999988,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.7999999999999987,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.8249999999999986,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.8499999999999985,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.000000000000001,1.4,1.8749999999999984,2017-08-31,156.81335621344564
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.45,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.4749999999999999,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.4999999999999998,2017-08-31,153.04083712595332
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.5249999999999997,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.5499999999999996,2017-08-31,153.04083712595332
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.5749999999999995,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.5999999999999994,2017-08-31,153.04083712595332
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.6249999999999993,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.6499999999999992,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.6749999999999992,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.699999999999999,2017-08-31,153.04083712595332
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.724999999999999,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.749999999999999,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.7749999999999988,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.7999999999999987,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.8249999999999986,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.8499999999999985,2017-08-31,153.04083712595332
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.200000000000001,1.4,1.8749999999999984,2017-08-31,153.04083712595312
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.45,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.4749999999999999,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.4999999999999998,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.5249999999999997,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.5499999999999996,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.5749999999999995,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.5999999999999994,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.6249999999999993,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.6499999999999992,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.6749999999999992,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.699999999999999,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.724999999999999,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.749999999999999,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.7749999999999988,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.7999999999999987,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.8249999999999986,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.8499999999999985,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.4000000000000012,1.4,1.8749999999999984,2017-08-31,149.2153898652102
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.45,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.4749999999999999,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.4999999999999998,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.5249999999999997,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.5499999999999996,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.5749999999999995,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.5999999999999994,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.6249999999999993,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.6499999999999992,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.6749999999999992,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.699999999999999,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.724999999999999,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.749999999999999,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.7749999999999988,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.7999999999999987,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.8249999999999986,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.8499999999999985,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.6000000000000014,1.4,1.8749999999999984,2017-08-31,145.69989692036665
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.45,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.4749999999999999,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.4999999999999998,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.5249999999999997,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.5499999999999996,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.5749999999999995,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.5999999999999994,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.6249999999999993,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.6499999999999992,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.6749999999999992,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.699999999999999,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.724999999999999,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.749999999999999,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.7749999999999988,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.7999999999999987,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.8249999999999986,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.8499999999999985,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,3.8000000000000016,1.4,1.8749999999999984,2017-08-31,142.0431989219466
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.45,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.4749999999999999,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.4999999999999998,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.5249999999999997,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.5499999999999996,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.5749999999999995,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.5999999999999994,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.6249999999999993,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.6499999999999992,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.6749999999999992,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.699999999999999,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.724999999999999,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.749999999999999,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.7749999999999988,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.7999999999999987,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.8249999999999986,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.8499999999999985,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.000000000000002,1.4,1.8749999999999984,2017-08-31,138.59067992707713
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.45,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.4749999999999999,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.4999999999999998,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.5249999999999997,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.5499999999999996,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.5749999999999995,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.5999999999999994,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.6249999999999993,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.6499999999999992,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.6749999999999992,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.699999999999999,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.724999999999999,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.749999999999999,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.7749999999999988,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.7999999999999987,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.8249999999999986,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.8499999999999985,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.200000000000002,1.4,1.8749999999999984,2017-08-31,136.18480002421836
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.400000000000002,1.4,1.45,2017-08-31,133.64767534671444
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.400000000000002,1.4,1.4749999999999999,2017-08-31,133.64767534671444
CPPI for TDF 2017-08-31,110.85638775050084,1.0,4.400000000000002,1.4,1.4999999999999998,2017-08-31,133.64767534671444
